gene_name	Chromosome	seqnames	Cell Type	LSK- WT rep1 (FPKM)	LSK- XistΔ/Δ rep1 (FPK	LSK- WT rep2 (FPKM)	LSK- XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Mrpl9	chr3	autosomes	LSK-	26.32404	28.94386	27.92029	32.57383	1.099521958	1.166672338	1.133097148
Selenbp1	chr3	autosomes	LSK-	13.76873	14.13836	25.02857	25.4084	1.026845613	1.015175857	1.021010735
Vps72	chr3	autosomes	LSK-	84.33742	88.47687	92.75272	99.86197	1.049082009	1.076647348	1.062864678
Fam63a	chr3	autosomes	LSK-	18.91286	20.22804	18.91261	20.39369	1.069538927	1.078311772	1.07392535
Anxa9	chr3	autosomes	LSK-	2.866122	4.413819	0.6791051	3.044681	1.539996902	4.483372309	3.011684605
Cers2	chr3	autosomes	LSK-	134.1342	155.7113	154.0102	175.3364	1.160862032	1.138472647	1.149667339
Polr3c	chr3	autosomes	LSK-	34.35936	36.67914	36.60772	40.00985	1.067515227	1.092934769	1.080224998
Pdzk1	chr3	autosomes	LSK-	2.739958	3.016949	1.881143	2.653381	1.101093155	1.410515309	1.255804232
Wdr3	chr3	autosomes	LSK-	38.19882	43.88227	39.83738	45.14073	1.14878601	1.13312497	1.14095549
Ap4b1	chr3	autosomes	LSK-	9.130065	11.04367	9.100778	9.615916	1.209593798	1.056603732	1.133098765
Phtf1	chr3	autosomes	LSK-	16.80291	17.43578	13.34558	17.08738	1.037664309	1.280377473	1.159020891
Capza1	chr3	autosomes	LSK-	7.550559	11.32904	7.739823	7.834199	1.500424008	1.01219356	1.256308784
Dennd2d	chr3	autosomes	LSK-	8.241768	9.056116	6.249958	7.144841	1.09880744	1.143182242	1.120994841
Gstm1	chr3	autosomes	LSK-	313.9385	413.8667	120.1626	150.8254	1.318305018	1.255177568	1.286741293
Tmem167b	chr3	autosomes	LSK-	13.78132	16.14285	14.39436	14.98052	1.171357316	1.040721505	1.10603941
Vcam1	chr3	autosomes	LSK-	15.72002	27.83231	1.832235	3.742341	1.770500928	2.042500553	1.90650074
Tmem56	chr3	autosomes	LSK-	2.450659	2.634585	4.400245	5.069645	1.075051649	1.152127893	1.113589771
Ccdc109b	chr3	autosomes	LSK-	0.3044486	1.626144	0.1398158	1.189728	5.341275999	8.509252888	6.925264444
Sgms2	chr3	autosomes	LSK-	11.87808	14.24933	2.800758	3.370429	1.199632432	1.203398866	1.201515649
Ppp3ca	chr3	autosomes	LSK-	32.64695	35.63704	25.78479	26.4228	1.091588648	1.024743657	1.058166152
Lamtor3	chr3	autosomes	LSK-	16.34744	19.87865	17.13334	21.34643	1.216009969	1.245900099	1.230955034
Rap1gds1	chr3	autosomes	LSK-	16.7797	18.54566	16.74531	17.8953	1.105243836	1.068675349	1.086959592
Gbp2	chr3	autosomes	LSK-	3.897971	4.657692	6.053213	11.122	1.194901655	1.837371327	1.516136491
Clca3a1	chr3	autosomes	LSK-	0.9667715	1.380276	0.499634	3.404177	1.427716891	6.813341366	4.120529128
Asb17	chr3	autosomes	LSK-	1.554744	1.651806	3.918653	4.121906	1.06242957	1.051868078	1.057148824
Asb17os	chr3	autosomes	LSK-	1.080844	1.379831	4.733238	7.888848	1.276623639	1.666691597	1.471657618
Mir186	chr3	autosomes	LSK-	0.6850417	1.824473	0.7415581	2.279781	2.663302103	3.074312046	2.868807075
Ubxn2b	chr4	autosomes	LSK-	4.920292	5.648071	6.471523	7.524902	1.147913782	1.162771422	1.155342602
Chd7	chr4	autosomes	LSK-	7.459599	7.557729	1.418018	2.526895	1.013154863	1.781990779	1.397572821
Asph	chr4	autosomes	LSK-	4.239643	5.04894	7.883245	9.699736	1.190888006	1.230424273	1.21065614
Ints8	chr4	autosomes	LSK-	16.90096	17.43911	14.48422	16.8256	1.031841387	1.161650403	1.096745895
Nbn	chr4	autosomes	LSK-	28.05811	30.38821	21.23145	30.03281	1.083045508	1.414543519	1.248794514
Usp45	chr4	autosomes	LSK-	3.066694	3.344448	2.675479	3.964426	1.090571149	1.481763079	1.286167114
Ndufaf4	chr4	autosomes	LSK-	18.51711	19.15244	19.87807	22.48365	1.03431043	1.131078118	1.082694274
Aptx	chr4	autosomes	LSK-	5.02502	5.544847	4.933419	5.858327	1.103447747	1.187478096	1.145462922
Chmp5	chr4	autosomes	LSK-	39.72219	42.65847	37.96256	38.7407	1.073920396	1.020497564	1.04720898
Ubap1	chr4	autosomes	LSK-	20.95111	22.59168	20.7518	22.11607	1.078304682	1.065742249	1.072023465
Fancg	chr4	autosomes	LSK-	26.96312	28.6868	18.03289	19.32045	1.06392732	1.071400646	1.067663983
Pigo	chr4	autosomes	LSK-	10.03313	10.11337	8.910623	11.84099	1.007997504	1.328862191	1.168429847
Gba2	chr4	autosomes	LSK-	16.10488	17.30943	10.93226	16.32095	1.0747941	1.492916378	1.283855239
Gne	chr4	autosomes	LSK-	20.09433	22.03065	19.29337	21.5438	1.096361511	1.11664266	1.106502086
AI427809	chr4	autosomes	LSK-	0.8117008	1.044699	3.809482	4.607308	1.287049366	1.209431624	1.248240495
Ptgr1	chr4	autosomes	LSK-	37.44938	44.00381	20.23195	22.17558	1.175021055	1.096067359	1.135544207
Hsdl2	chr4	autosomes	LSK-	28.39156	36.13548	29.37105	30.02156	1.272754297	1.022147999	1.147451148
Slc31a2	chr4	autosomes	LSK-	18.78513	23.77584	7.820603	9.737612	1.265673434	1.245122914	1.255398174
Alad	chr4	autosomes	LSK-	63.26054	64.98505	110.3163	113.2651	1.027260438	1.026730411	1.026995424
Akna	chr4	autosomes	LSK-	31.45361	34.15102	14.72363	21.07472	1.08575836	1.431353545	1.258555952
Tlr4	chr4	autosomes	LSK-	3.582086	5.131776	2.193776	2.664598	1.432622221	1.214617171	1.323619696
Tle1	chr4	autosomes	LSK-	1.590233	1.592338	0.8369256	1.372916	1.001323705	1.640427775	1.32087574
Kdm4c	chr4	autosomes	LSK-	7.642161	8.182558	5.891941	6.119109	1.07071259	1.038555715	1.054634153
Snapc3	chr4	autosomes	LSK-	17.55883	17.76199	16.76457	18.07827	1.011570247	1.078361688	1.044965967
Acer2	chr4	autosomes	LSK-	0.7897804	1.082951	0.6489626	1.064784	1.371205211	1.640747864	1.505976538
Caap1	chr4	autosomes	LSK-	22.05313	23.1	19.32894	20.6216	1.047470359	1.066876921	1.05717364
Jak1	chr4	autosomes	LSK-	46.48556	50.56918	50.32561	55.47194	1.087847065	1.102260658	1.095053861
Dnajc6	chr4	autosomes	LSK-	3.350596	3.35439	3.942211	4.165204	1.001132336	1.056565465	1.028848901
Ttc4	chr4	autosomes	LSK-	23.6322	23.85926	24.45242	25.81876	1.009608077	1.055877496	1.032742787
Eps15	chr4	autosomes	LSK-	19.93168	21.87184	22.09428	26.51428	1.097340515	1.200051778	1.148696147
Ttc39a	chr4	autosomes	LSK-	1.059727	1.378059	1.22794	2.301469	1.300390572	1.874251999	1.587321286
Atpaf1	chr4	autosomes	LSK-	2.431898	2.734289	2.338772	2.700635	1.12434362	1.154723504	1.139533562
Mknk1	chr4	autosomes	LSK-	23.6387	27.16061	17.92247	26.48514	1.148989158	1.477761715	1.313375436
2510003B16Rik	chr4	autosomes	LSK-	0.9984983	1.267869	1.489206	1.698395	1.269775822	1.140470157	1.205122989
Urod	chr4	autosomes	LSK-	91.8503	92.11712	153.1106	162.3876	1.002904944	1.060590188	1.031747566
Eif2b3	chr4	autosomes	LSK-	14.66274	15.47705	16.57604	19.5665	1.055536005	1.18040859	1.117972297
Dmap1	chr4	autosomes	LSK-	37.37054	37.63228	35.10331	45.21346	1.007003913	1.288011301	1.147507607
Dph2	chr4	autosomes	LSK-	20.43911	20.45673	20.44224	25.16316	1.000862073	1.230939467	1.11590077
Scmh1	chr4	autosomes	LSK-	18.3288	21.80703	14.86907	15.67853	1.189768561	1.054439181	1.122103871
Cited4	chr4	autosomes	LSK-	40.56708	65.24619	69.2138	69.82656	1.608353128	1.008853148	1.308603138
Zfp69	chr4	autosomes	LSK-	4.1046	4.68256	3.808484	5.387779	1.140807874	1.414678124	1.277742999
Mtf1	chr4	autosomes	LSK-	7.027042	7.751482	5.186752	6.537099	1.103093165	1.260345395	1.18171928
1110065P20Rik	chr4	autosomes	LSK-	20.36156	23.11956	20.1931	21.06946	1.135451311	1.043398983	1.089425147
Gnl2	chr4	autosomes	LSK-	59.85057	64.72367	49.80525	73.54931	1.081421113	1.476738095	1.279079604
Zmym1	chr4	autosomes	LSK-	10.18579	10.40554	11.20818	11.59757	1.021574173	1.034741591	1.028157882
Ak2	chr4	autosomes	LSK-	180.4843	189.5156	195.7041	213.7233	1.050039255	1.092073697	1.071056476
Yars	chr4	autosomes	LSK-	51.77303	59.72478	55.88404	64.26142	1.153588654	1.149906485	1.15174757
Dcdc2b	chr4	autosomes	LSK-	3.574665	3.92538	3.366837	5.32757	1.098111292	1.582366476	1.340238884
Iqcc	chr4	autosomes	LSK-	11.30231	12.28743	10.90128	13.05892	1.087160943	1.197925381	1.142543162
Zcchc17	chr4	autosomes	LSK-	59.91846	65.02333	54.35776	60.01804	1.085196949	1.104130119	1.094663534
Ptpru	chr4	autosomes	LSK-	3.117195	4.321912	1.068987	1.214939	1.386474699	1.136532998	1.261503849
Srsf4	chr4	autosomes	LSK-	25.22528	25.60031	16.67231	26.87567	1.014867228	1.611994379	1.313430804
Rab42	chr4	autosomes	LSK-	1.191134	2.162965	1.755021	1.940722	1.815887213	1.105811269	1.460849241
Snord99	chr4	autosomes	LSK-	3.257007	4.205765	0	5.780873	1.291297501	#DIV/0!	#DIV/0!
Slc9a1	chr4	autosomes	LSK-	7.368028	8.048478	6.338422	8.00361	1.092351712	1.262713338	1.177532525
Nudc	chr4	autosomes	LSK-	159.7614	173.8882	144.7404	179.8744	1.088424363	1.242738033	1.165581198
Zdhhc18	chr4	autosomes	LSK-	30.6016	33.44639	25.81674	28.45562	1.092962133	1.102215849	1.097588991
Ldlrap1	chr4	autosomes	LSK-	46.60304	54.26901	45.87957	46.26484	1.164495063	1.00839742	1.086446241
Syf2	chr4	autosomes	LSK-	72.73777	73.14866	71.02264	78.34759	1.005648922	1.103135423	1.054392172
Tceb3	chr4	autosomes	LSK-	39.00729	44.69394	23.06618	34.8725	1.145784288	1.511845481	1.328814885
Rpl11	chr4	autosomes	LSK-	4.769632	5.471742	1.307402	3.849049	1.147204229	2.94404399	2.045624109
Hnrnpr	chr4	autosomes	LSK-	15.96587	16.61295	16.41596	17.73895	1.040528953	1.080591692	1.060560323
Kif17	chr4	autosomes	LSK-	8.04421	8.900537	3.711768	3.824383	1.106452591	1.030339989	1.06839629
Tmco4	chr4	autosomes	LSK-	9.884211	12.17923	9.972113	10.01393	1.23219041	1.004193394	1.118191902
Necap2	chr4	autosomes	LSK-	93.63578	107.8319	153.657	165.6461	1.151609994	1.078025082	1.114817538
Rsg1	chr4	autosomes	LSK-	0.8822344	1.06493	2.685126	2.96794	1.207082834	1.105326156	1.156204495
Zbtb17	chr4	autosomes	LSK-	18.42617	19.18321	10.6843	18.11495	1.041085044	1.695473732	1.368279388
Ddi2	chr4	autosomes	LSK-	9.115323	10.03917	6.665012	8.793004	1.101350989	1.319278045	1.210314517
Casp9	chr4	autosomes	LSK-	9.019043	11.7852	10.54295	10.64324	1.306701831	1.009512518	1.158107174
Gm13034	chr4	autosomes	LSK-	2.096113	2.404501	2.092807	2.336537	1.147123748	1.116460811	1.131792279
Miip	chr4	autosomes	LSK-	20.85826	26.16992	20.2413	24.63009	1.25465499	1.216823524	1.235739257
Pex14	chr4	autosomes	LSK-	36.34699	40.03403	37.21737	39.77327	1.101440037	1.068674922	1.08505748
Dnajc11	chr4	autosomes	LSK-	54.0073	57.43269	54.96213	70.84319	1.063424574	1.288945498	1.176185036
Mib2	chr4	autosomes	LSK-	15.06733	15.65351	10.09706	13.17977	1.038904039	1.305307684	1.172105862
Cpsf3l	chr4	autosomes	LSK-	71.91559	78.35374	70.32795	72.40624	1.089523704	1.029551409	1.059537556
Noc2l	chr4	autosomes	LSK-	124.2451	138.3665	117.1311	162.5437	1.113657601	1.387707449	1.250682525
Abcb4	chr5	autosomes	LSK-	14.73163	15.22951	32.66277	44.88511	1.033796667	1.374197902	1.203997285
Ptpn12	chr5	autosomes	LSK-	9.858943	10.04654	9.146507	12.47151	1.019028105	1.363527082	1.191277593
Fam185a	chr5	autosomes	LSK-	9.401709	9.537069	9.032776	11.48531	1.014397382	1.271514981	1.142956181
Napepld	chr5	autosomes	LSK-	2.181624	3.010563	2.089254	2.126316	1.379964192	1.017739346	1.198851769
Dnajc2	chr5	autosomes	LSK-	56.03991	58.04822	39.51381	69.21155	1.035837138	1.751578752	1.393707945
Pus7	chr5	autosomes	LSK-	17.81519	19.20522	12.70215	23.37987	1.078024989	1.840623044	1.459324016
Fam126a	chr5	autosomes	LSK-	8.817623	8.906658	12.39112	13.86253	1.010097392	1.118747135	1.064422264
Nupl2	chr5	autosomes	LSK-	9.856335	10.69123	10.33918	11.1946	1.084706435	1.082735768	1.083721102
Hadha	chr5	autosomes	LSK-	40.50204	45.71661	36.83827	43.78465	1.12874833	1.18856423	1.15865628
Slc35f6	chr5	autosomes	LSK-	8.348307	9.800714	10.52329	10.91088	1.173976233	1.036831637	1.105403935
Khk	chr5	autosomes	LSK-	35.12863	35.65524	53.36944	55.37373	1.014990906	1.037555013	1.02627296
Nrbp1	chr5	autosomes	LSK-	70.06021	75.93278	55.29543	65.67018	1.083821758	1.187624004	1.135722881
Slc4a1ap	chr5	autosomes	LSK-	17.10853	18.07456	13.00525	15.70252	1.056464816	1.207398551	1.131931683
Spon2	chr5	autosomes	LSK-	3.989748	4.31669	8.779026	11.24712	1.081945526	1.281135288	1.181540407
Ctbp1	chr5	autosomes	LSK-	215.0349	237.7196	267.4268	278.8241	1.105493108	1.042618391	1.07405575
Slbp	chr5	autosomes	LSK-	112.1723	123.4332	136.8543	141.9445	1.100389312	1.037194301	1.068791806
Tmem129	chr5	autosomes	LSK-	24.62243	27.92898	22.60645	26.19297	1.134290157	1.158650297	1.146470227
Letm1	chr5	autosomes	LSK-	48.18722	57.01276	47.40447	56.67	1.183151051	1.195456884	1.189303968
Nop14	chr5	autosomes	LSK-	27.08659	27.79727	21.44899	34.9024	1.026237337	1.627228135	1.326732736
Man2b2	chr5	autosomes	LSK-	14.56731	18.16832	12.34239	12.68838	1.247198007	1.028032658	1.137615333
Wfs1	chr5	autosomes	LSK-	1.801406	2.094858	0.9085335	1.064449	1.162901645	1.171612274	1.167256959
Prom1	chr5	autosomes	LSK-	13.79378	16.97175	1.496703	3.588941	1.230391524	2.397897913	1.814144719
Sepsecs	chr5	autosomes	LSK-	12.25424	13.83161	13.12163	14.03176	1.128720345	1.069361047	1.099040696
Zcchc4	chr5	autosomes	LSK-	5.208222	6.061944	4.01144	4.594203	1.163918128	1.145275263	1.154596695
Rell1	chr5	autosomes	LSK-	8.113833	8.472279	5.890695	5.954389	1.044177148	1.010812646	1.027494897
Nfxl1	chr5	autosomes	LSK-	10.14174	11.12476	6.72479	7.933343	1.096928141	1.179716095	1.138322118
Sgcb	chr5	autosomes	LSK-	4.499044	4.660533	3.937848	4.196445	1.03589407	1.065669625	1.050781847
Mir1191	chr5	autosomes	LSK-	0.7599682	2.208026	0	1.264566	2.905418937	#DIV/0!	#DIV/0!
Exoc1	chr5	autosomes	LSK-	13.6848	15.05307	10.7247	14.15003	1.099984655	1.319387022	1.209685838
Aasdh	chr5	autosomes	LSK-	7.264753	8.017595	6.285578	8.051595	1.103629401	1.280963342	1.192296371
Stap1	chr5	autosomes	LSK-	31.77951	35.63941	28.08651	30.43864	1.121458764	1.083745898	1.102602331
Nup54	chr5	autosomes	LSK-	18.12974	21.07788	20.89543	23.71658	1.162613474	1.135012776	1.148813125
Fam175a	chr5	autosomes	LSK-	13.05479	14.48574	14.45311	16.0067	1.109611108	1.107491744	1.108551426
Nudt9	chr5	autosomes	LSK-	49.27365	54.66592	66.41318	85.02765	1.109435165	1.280282769	1.194858967
Mir5619	chr5	autosomes	LSK-	0.5980078	1.35136	1.078906	2.985205	2.259769856	2.766881452	2.513325654
Gfi1	chr5	autosomes	LSK-	68.20586	90.37724	19.53852	31.6227	1.325065618	1.618479803	1.47177271
Slc26a1	chr5	autosomes	LSK-	10.28938	13.97435	31.96178	36.32853	1.358133337	1.136624118	1.247378728
Ddx51	chr5	autosomes	LSK-	18.52026	19.6107	12.76881	19.71533	1.058878223	1.544022505	1.301450364
Pus1	chr5	autosomes	LSK-	59.9662	63.79835	57.20558	67.8188	1.063905167	1.185527706	1.124716436
Adrbk2	chr5	autosomes	LSK-	6.074218	6.444761	2.662446	3.919388	1.061002585	1.472100467	1.266551526
Ficd	chr5	autosomes	LSK-	2.738867	4.437008	2.640026	3.485257	1.620015868	1.320160104	1.470087986
Git2	chr5	autosomes	LSK-	40.62096	43.25633	27.17199	34.28814	1.064877098	1.261892854	1.163384976
Ankrd13a	chr5	autosomes	LSK-	319.2091	326.462	283.8957	350.6565	1.02272147	1.235159603	1.128940536
2210016L21Rik	chr5	autosomes	LSK-	30.8501	32.58958	25.55749	34.30423	1.056384906	1.342237833	1.19931137
Gatc	chr5	autosomes	LSK-	30.43636	30.57688	32.43628	34.53397	1.004616846	1.064671103	1.034643975
Rbm19	chr5	autosomes	LSK-	10.98108	12.30356	6.241603	11.3171	1.120432599	1.813172033	1.466802316
Sdsl	chr5	autosomes	LSK-	46.77733	49.59811	120.9026	127.7745	1.060302287	1.056838314	1.058570301
Slc8b1	chr5	autosomes	LSK-	30.72582	37.65422	15.79884	17.76099	1.225491134	1.124195827	1.174843481
Oas1b	chr5	autosomes	LSK-	0.6089674	1.134664	0.2436202	2.136752	1.863259018	8.770832632	5.317045825
Rpl6	chr5	autosomes	LSK-	9.912417	28.04606	13.21531	14.75394	2.829386617	1.11642784	1.972907228
Mapkapk5	chr5	autosomes	LSK-	16.2457	16.7682	10.46813	17.484	1.032162357	1.670212349	1.351187353
Sh2b3	chr5	autosomes	LSK-	18.22343	18.44997	9.49559	11.92023	1.012431249	1.255343796	1.133887523
Hvcn1	chr5	autosomes	LSK-	11.97571	13.39872	4.37213	6.91622	1.118824688	1.581888004	1.350356346
Gpn3	chr5	autosomes	LSK-	48.7854	53.79059	64.34867	71.84755	1.102596064	1.11653512	1.109565592
Clip1	chr5	autosomes	LSK-	17.79337	19.33636	7.36186	16.63538	1.086717131	2.25967079	1.67319396
Denr	chr5	autosomes	LSK-	52.34128	53.5035	62.34601	68.5897	1.022204654	1.100145783	1.061175218
Vps37b	chr5	autosomes	LSK-	28.31729	28.39025	28.31124	30.47846	1.002576518	1.076549808	1.039563163
Abcb9	chr5	autosomes	LSK-	3.256876	3.412043	2.668853	3.929485	1.047642895	1.472349732	1.259996313
Ogfod2	chr5	autosomes	LSK-	37.70385	38.37896	30.75538	37.02205	1.017905598	1.203758497	1.110832048
Arl6ip4	chr5	autosomes	LSK-	108.1289	115.46	112.5953	122.4596	1.067799635	1.087608453	1.077704044
Rilpl2	chr5	autosomes	LSK-	39.27709	44.99234	38.57912	39.326	1.145511035	1.019359695	1.082435365
Eif2b1	chr5	autosomes	LSK-	57.4721	61.45712	69.56239	75.36761	1.06933834	1.083453429	1.076395885
Ubc	chr5	autosomes	LSK-	27.74263	45.27555	15.91216	23.4806	1.631984783	1.475638757	1.55381177
Stx2	chr5	autosomes	LSK-	29.16041	30.31073	40.33081	58.87985	1.039448005	1.459922327	1.249685166
Zfp11	chr5	autosomes	LSK-	1.822682	2.071951	1.405003	1.723116	1.136759457	1.226414463	1.18158696
Sumf2	chr5	autosomes	LSK-	18.27581	22.87111	26.02076	27.4752	1.25144166	1.05589537	1.153668515
Rabgef1	chr5	autosomes	LSK-	15.58185	16.97234	17.82547	25.98738	1.089237799	1.457879091	1.273558445
Sbds	chr5	autosomes	LSK-	59.1285	66.73943	50.81728	72.04692	1.128718469	1.417764194	1.273241331
Tyw1	chr5	autosomes	LSK-	13.09724	13.71336	12.25482	13.45257	1.047041972	1.097737054	1.072389513
Bcl7b	chr5	autosomes	LSK-	39.66797	41.14581	41.06022	45.02644	1.037255246	1.096595196	1.066925221
Nsun5	chr5	autosomes	LSK-	30.36076	36.19509	35.81863	43.11031	1.192166797	1.203572275	1.197869536
Orai2	chr5	autosomes	LSK-	10.71893	11.69047	8.498103	10.30314	1.090637778	1.212404698	1.151521238
Cldn15	chr5	autosomes	LSK-	41.46446	43.42094	13.71021	16.21049	1.047184505	1.18236628	1.114775392
Ufsp1	chr5	autosomes	LSK-	3.943289	4.622963	4.916173	6.206023	1.172362208	1.262368716	1.217365462
Ap4m1	chr5	autosomes	LSK-	16.52444	19.2975	10.66973	17.35609	1.167815672	1.626666279	1.397240976
Taf6	chr5	autosomes	LSK-	55.64686	63.8117	48.34834	49.89003	1.146725979	1.031887134	1.089306556
Cnpy4	chr5	autosomes	LSK-	22.72138	22.95058	18.46171	19.48326	1.010087415	1.055333444	1.03271043
BC037034	chr5	autosomes	LSK-	52.34408	52.40984	20.69008	59.1495	1.001256303	2.858833799	1.930045051
Sun1	chr5	autosomes	LSK-	20.91209	21.30134	19.58634	28.597	1.018613635	1.460048176	1.239330905
Get4	chr5	autosomes	LSK-	50.6618	52.75562	61.30071	64.90867	1.041329365	1.058856741	1.050093053
3110082I17Rik	chr5	autosomes	LSK-	67.15601	76.06533	81.56162	86.79718	1.132666012	1.064191467	1.098428739
Mad1l1	chr5	autosomes	LSK-	37.11408	45.93141	21.85799	38.02128	1.237573719	1.739468268	1.488520993
Foxk1	chr5	autosomes	LSK-	2.327058	2.361238	1.948059	2.304275	1.014688074	1.182856885	1.098772479
Ap5z1	chr5	autosomes	LSK-	13.85105	15.20686	5.762326	11.11572	1.097884998	1.929033519	1.513459258
Rbak	chr5	autosomes	LSK-	4.944161	5.140218	2.814085	5.895494	1.039654251	2.094994998	1.567324625
Zfp12	chr5	autosomes	LSK-	6.693861	6.775797	5.928858	6.394266	1.012240469	1.07849876	1.045369615
Eif2ak1	chr5	autosomes	LSK-	45.12396	52.25748	43.01541	48.28862	1.158087189	1.122588858	1.140338024
Lmtk2	chr5	autosomes	LSK-	3.326851	3.387418	2.696122	2.971122	1.018205504	1.101998352	1.060101928
Tecpr1	chr5	autosomes	LSK-	3.437013	3.800945	1.498343	2.405226	1.105886128	1.605257274	1.355571701
Arpc1b	chr5	autosomes	LSK-	519.7065	627.0283	306.7213	421.7764	1.206504633	1.375112847	1.29080874
Ptcd1	chr5	autosomes	LSK-	11.84974	12.15661	8.942755	12.7313	1.025896771	1.423644056	1.224770413
Cpsf4	chr5	autosomes	LSK-	45.09499	50.98877	48.76933	58.6004	1.130697002	1.201583044	1.166140023
Rnf6	chr5	autosomes	LSK-	26.32097	31.02523	24.81157	27.9195	1.178726696	1.12526132	1.151994008
Mtif3	chr5	autosomes	LSK-	5.72562	6.757597	5.542307	7.096847	1.180238472	1.280486086	1.230362279
Uspl1	chr5	autosomes	LSK-	21.62374	24.35452	20.84812	22.86891	1.126286202	1.096929124	1.111607663
St7	chr6	autosomes	LSK-	18.36709	20.25172	22.87477	26.45777	1.102609069	1.156635455	1.129622262
Gcc1	chr6	autosomes	LSK-	6.502889	6.858506	4.675955	5.549666	1.054686002	1.186851884	1.120768943
Impdh1	chr6	autosomes	LSK-	102.986	117.5328	66.90775	72.56478	1.141250267	1.084549697	1.112899982
Tnpo3	chr6	autosomes	LSK-	43.42325	44.54827	41.79168	45.8925	1.02590824	1.098125273	1.062016757
Tspan33	chr6	autosomes	LSK-	26.74359	27.5012	45.79631	69.02597	1.028328657	1.507238684	1.267783671
Ahcyl2	chr6	autosomes	LSK-	6.81925	7.374029	5.947027	6.659813	1.081354841	1.119855854	1.100605348
Exoc4	chr6	autosomes	LSK-	13.77529	13.85839	11.56256	12.58158	1.006032541	1.088131002	1.047081772
Rab19	chr6	autosomes	LSK-	1.767314	2.406933	2.172187	3.377281	1.361915879	1.554783727	1.458349803
