gene_name	Chromosome	seqnames	Cell Type	LSK+ WT rep1 (FPKM)	LSK+ XistΔ/Δ rep1 (FPK	LSK+ WT rep2 (FPKM)	LSK+ XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Ubr4	chr4	autosomes	LSK+	2.49652	2.507653	2.114822	2.313129	1.004459407	1.093770067	1.049114737
Aldh4a1	chr4	autosomes	LSK+	12.23439	13.18336	10.7431	13.05004	1.07756578	1.214736901	1.14615134
Rcc2	chr4	autosomes	LSK+	295.0879	348.3658	210.1395	305.2602	1.180549253	1.452655022	1.316602138
Padi2	chr4	autosomes	LSK+	6.169224	8.572011	5.68883	6.150155	1.389479617	1.081093125	1.235286371
Sdhb	chr4	autosomes	LSK+	205.4138	207.6573	160.6211	201.0929	1.010921856	1.251970632	1.131446244
Crocc	chr4	autosomes	LSK+	2.613732	2.861573	2.377041	2.960601	1.094822652	1.2454985	1.170160576
Fbxo42	chr4	autosomes	LSK+	9.577066	13.44468	10.09424	11.12507	1.403841218	1.102120615	1.252980917
Clcnka	chr4	autosomes	LSK+	1.052105	2.089189	0.636771	1.812949	1.985722908	2.847097308	2.416410108
Kazn	chr4	autosomes	LSK+	1.288355	1.603989	0.9987909	1.293125	1.244989929	1.29469041	1.26984017
Prdm2	chr4	autosomes	LSK+	2.37345	3.007125	2.526213	2.662806	1.266984769	1.054070262	1.160527516
Rps19-ps3	chr4	autosomes	LSK+	0.7990249	1.33282	0.8246414	1.985567	1.668058154	2.407794467	2.037926311
Fv1	chr4	autosomes	LSK+	5.020165	8.407004	4.174837	9.179446	1.674646949	2.198755544	1.936701247
Plod1	chr4	autosomes	LSK+	17.20887	18.40226	14.24849	17.53211	1.069347377	1.230453894	1.149900635
Clcn6	chr4	autosomes	LSK+	3.95636	4.50713	3.398288	4.055548	1.139211295	1.193409152	1.166310224
Mad2l2	chr4	autosomes	LSK+	24.92865	26.75886	23.3515	25.44715	1.073417935	1.0897437	1.081580817
Pgd	chr4	autosomes	LSK+	83.99778	86.69048	65.13373	79.86003	1.0320568	1.226093301	1.12907505
H6pd	chr4	autosomes	LSK+	21.7697	26.99188	21.21549	24.32909	1.239882957	1.146760692	1.193321824
Gpr157	chr4	autosomes	LSK+	2.047673	2.702585	1.962307	2.419087	1.319832317	1.232777032	1.276304675
Rere	chr4	autosomes	LSK+	5.525149	9.155963	5.958581	8.047089	1.657143183	1.350504256	1.503823719
Errfi1	chr4	autosomes	LSK+	3.43662	3.561959	1.69363	2.475709	1.036471591	1.461776775	1.249124183
Nphp4	chr4	autosomes	LSK+	1.588907	1.644925	1.048023	2.239038	1.035255682	2.136439754	1.585847718
A430005L14Rik	chr4	autosomes	LSK+	57.67684	58.02032	62.17353	64.56701	1.00595525	1.038496769	1.022226009
Arhgef16	chr4	autosomes	LSK+	4.20055	4.492933	2.805723	4.358455	1.069605885	1.553416	1.311510943
Hes5	chr4	autosomes	LSK+	6.920624	7.032222	4.746514	5.141619	1.016125425	1.08324109	1.049683257
Nadk	chr4	autosomes	LSK+	72.72325	78.77409	57.89437	71.16631	1.083203652	1.229244053	1.156223852
Cdk6	chr5	autosomes	LSK+	19.90103	32.87921	16.00749	30.48621	1.652136095	1.904496583	1.778316339
Cdk14	chr5	autosomes	LSK+	3.008898	3.256467	3.97722	4.092659	1.082278961	1.029025048	1.055652004
Dbf4	chr5	autosomes	LSK+	20.31756	21.36537	17.85234	18.51598	1.051571645	1.037173838	1.044372742
Slc25a40	chr5	autosomes	LSK+	4.113175	4.881559	4.976092	5.09515	1.186810432	1.023926005	1.105368218
Abcb1b	chr5	autosomes	LSK+	8.600878	11.03584	7.957562	12.59171	1.283106213	1.582357762	1.432731988
Rsbn1l	chr5	autosomes	LSK+	4.409015	4.763884	3.874137	3.887173	1.080487138	1.003364878	1.041926008
Srpk2	chr5	autosomes	LSK+	15.48362	20.49635	15.12227	23.4406	1.32374406	1.550071517	1.436907788
Atg9b	chr5	autosomes	LSK+	2.95054	3.322486	1.449484	2.29161	1.126060314	1.580983302	1.353521808
Abcb8	chr5	autosomes	LSK+	55.99524	59.85523	48.09426	53.76652	1.068934252	1.117940478	1.093437365
Galnt11	chr5	autosomes	LSK+	30.5343	32.56382	31.25868	35.95912	1.066466891	1.150372313	1.108419602
Xrcc2	chr5	autosomes	LSK+	7.504591	8.070795	7.391993	9.371207	1.075447683	1.267751065	1.171599374
Actr3b	chr5	autosomes	LSK+	1.98939	2.710041	2.279018	3.378133	1.362247222	1.482275699	1.42226146
Rbm33	chr5	autosomes	LSK+	3.390843	3.808715	3.928569	3.957491	1.123235431	1.007361968	1.0652987
Lmbr1	chr5	autosomes	LSK+	1.85936	2.014634	2.304231	2.813462	1.08350938	1.220998242	1.152253811
Ube3c	chr5	autosomes	LSK+	24.78859	26.8003	22.79628	23.3725	1.081154676	1.025276931	1.053215804
Tyms	chr5	autosomes	LSK+	25.4016	32.19117	20.47543	33.9904	1.267289068	1.660057933	1.463673501
Gm4961	chr5	autosomes	LSK+	1.077251	1.287543	0.9137789	1.020846	1.195211701	1.117169591	1.156190646
Adgrf3	chr5	autosomes	LSK+	1.137135	1.587858	1.088239	1.228245	1.396367186	1.128653724	1.262510455
Ept1	chr5	autosomes	LSK+	3.585082	3.844484	3.235837	3.605978	1.072355946	1.114388024	1.093371985
Bre	chr5	autosomes	LSK+	66.9935	71.15415	46.41455	59.16272	1.062105279	1.274658916	1.168382098
Ppp1cb	chr5	autosomes	LSK+	65.12328	76.00049	73.79075	76.41833	1.16702491	1.035608528	1.101316719
Prr14l	chr5	autosomes	LSK+	3.985159	4.601401	3.955675	4.690137	1.154634232	1.185672989	1.17015361
Haus3	chr5	autosomes	LSK+	47.34484	48.28903	43.68281	47.15675	1.019942828	1.079526477	1.049734653
Rnf4	chr5	autosomes	LSK+	104.275	107.2224	92.39754	106.6512	1.028265644	1.154264497	1.09126507
Fam193a	chr5	autosomes	LSK+	5.254087	5.622139	4.380913	5.05573	1.07005061	1.1540357	1.112043155
Mir7036b	chr5	autosomes	LSK+	2.860375	3.304547	8.643027	11.50819	1.155284534	1.331499948	1.243392241
Htt	chr5	autosomes	LSK+	0.8936642	1.321487	0.9699939	1.473238	1.478728811	1.518811613	1.498770212
Rgs12	chr5	autosomes	LSK+	13.70138	18.37825	13.09284	17.05204	1.341342989	1.302394286	1.321868637
Acox3	chr5	autosomes	LSK+	16.17095	16.28042	12.8806	13.68415	1.006769547	1.062384516	1.034577031
Sh3tc1	chr5	autosomes	LSK+	4.278301	4.697187	4.675983	5.68895	1.097909427	1.216631883	1.157270655
Tbc1d14	chr5	autosomes	LSK+	15.79452	18.11089	15.93271	18.74182	1.146656562	1.176310872	1.161483717
Mrfap1	chr5	autosomes	LSK+	109.3383	114.729	85.66911	108.3817	1.049302943	1.265119948	1.157211446
Evc2	chr5	autosomes	LSK+	2.035869	2.191388	1.166433	1.489262	1.076389493	1.276766004	1.176577748
Slc2a9	chr5	autosomes	LSK+	1.673301	1.948917	1.654233	2.55845	1.16471394	1.546608005	1.355660972
Zfp518b	chr5	autosomes	LSK+	0.9310142	1.39979	0.9060631	1.161772	1.503510902	1.282219748	1.392865325
Cd38	chr5	autosomes	LSK+	0.9225783	2.312832	1.120163	1.398658	2.506922177	1.248620067	1.877771122
Ncapg	chr5	autosomes	LSK+	18.40912	22.70307	14.91446	20.22102	1.233251236	1.355799674	1.294525455
Dhx15	chr5	autosomes	LSK+	81.88213	82.06494	58.96742	72.02423	1.002232599	1.221424136	1.111828368
Anapc4	chr5	autosomes	LSK+	49.57625	50.55694	42.93779	49.97089	1.019781448	1.163797438	1.091789443
Rbpj	chr5	autosomes	LSK+	4.382576	4.943726	4.110172	4.922345	1.128041134	1.197600733	1.162820933
G6pd2	chr5	autosomes	LSK+	9.172443	9.723473	6.542508	10.54389	1.060074508	1.611597571	1.335836039
Klhl5	chr5	autosomes	LSK+	41.11453	43.52768	40.59813	44.79345	1.058693362	1.103337765	1.081015563
Slain2	chr5	autosomes	LSK+	14.52	18.59537	15.30833	17.41131	1.280672865	1.13737488	1.209023873
Scfd2	chr5	autosomes	LSK+	7.107899	7.150465	5.108563	6.872944	1.005988549	1.345377164	1.175682856
Lnx1	chr5	autosomes	LSK+	2.049973	2.121065	2.106496	2.510165	1.034679481	1.191630556	1.113155019
Noa1	chr5	autosomes	LSK+	52.66915	53.11291	47.49301	53.15103	1.008425426	1.119133742	1.063779584
Polr2b	chr5	autosomes	LSK+	60.71393	62.95938	51.98038	63.80975	1.036984099	1.22757375	1.132278924
Igfbp7	chr5	autosomes	LSK+	1.65067	1.80991	0.7240256	4.067712	1.096469918	5.618188086	3.357329002
Uba6	chr5	autosomes	LSK+	5.978841	6.324804	6.670987	7.122203	1.057864559	1.067638567	1.062751563
Rufy3	chr5	autosomes	LSK+	4.73301	5.49307	3.988105	4.680483	1.160587026	1.173610775	1.167098901
Dck	chr5	autosomes	LSK+	42.02982	53.03874	40.887	50.11444	1.261931172	1.225681512	1.243806342
Cox18	chr5	autosomes	LSK+	45.62877	49.57091	28.77003	44.74735	1.08639593	1.555345962	1.320870946
G3bp2	chr5	autosomes	LSK+	44.50516	59.58857	46.60853	48.73485	1.338913735	1.045620834	1.192267284
Cxcl10	chr5	autosomes	LSK+	0.5642739	1.359234	0.3992014	1.501295	2.408819547	3.760745829	3.084782688
Scarb2	chr5	autosomes	LSK+	16.14146	20.48677	16.21628	22.38233	1.269201795	1.380238254	1.324720025
Ccni	chr5	autosomes	LSK+	44.17973	48.79329	56.87908	59.59919	1.104427075	1.047822679	1.076124877
Anxa3	chr5	autosomes	LSK+	8.061707	21.62807	4.531448	14.91849	2.68281519	3.292212555	2.987513873
Bmp2k	chr5	autosomes	LSK+	2.917425	3.930439	2.82407	3.728596	1.347228806	1.320291636	1.333760221
Hpse	chr5	autosomes	LSK+	4.346248	14.72572	5.476909	11.05637	3.388145361	2.01872443	2.703434896
Helq	chr5	autosomes	LSK+	4.745058	6.517374	5.92957	6.902415	1.373507763	1.164066703	1.268787233
Cds1	chr5	autosomes	LSK+	3.331993	4.714604	2.71677	3.814032	1.414950151	1.40388476	1.409417456
Zfp644	chr5	autosomes	LSK+	12.59068	15.53333	12.77388	14.43731	1.233716527	1.130221201	1.181968864
Ccdc18	chr5	autosomes	LSK+	2.197028	3.169919	2.813697	2.897433	1.442821393	1.029760134	1.236290764
Ep400	chr5	autosomes	LSK+	8.006824	8.329002	6.64335	7.044474	1.040237927	1.060379778	1.050308853
Srrd	chr5	autosomes	LSK+	21.80682	24.53061	19.11424	20.26622	1.124905419	1.060268156	1.092586788
Tmem119	chr5	autosomes	LSK+	1.801843	8.333653	1.783535	3.585924	4.625071663	2.010571141	3.317821402
Ube3b	chr5	autosomes	LSK+	45.32187	47.80914	42.31335	50.88565	1.054880127	1.202590908	1.128735518
Mir6240	chr5	autosomes	LSK+	0.6845341	2.588177	1.050889	1.377048	3.78093217	1.310364843	2.545648507
Sppl3	chr5	autosomes	LSK+	61.24776	65.70703	63.08261	65.68694	1.072807071	1.041284436	1.057045754
Acads	chr5	autosomes	LSK+	79.84422	80.19785	79.92482	89.5823	1.004428999	1.120832052	1.062630526
Pxn	chr5	autosomes	LSK+	96.73219	104.2821	68.70038	92.59964	1.078049613	1.347876678	1.212963146
Cit	chr5	autosomes	LSK+	4.427857	4.994983	3.767174	4.138257	1.128081372	1.098504343	1.113292858
Fbxw8	chr5	autosomes	LSK+	30.04198	37.13352	26.41081	38.53497	1.236054348	1.459060513	1.347557431
Med13l	chr5	autosomes	LSK+	6.662719	9.531234	6.802959	8.408899	1.43053219	1.236064924	1.333298557
Rasal1	chr5	autosomes	LSK+	1.774232	3.067111	0.2611487	1.586952	1.728697825	6.076813708	3.902755767
Atxn2	chr5	autosomes	LSK+	14.4976	14.75741	10.8445	13.47876	1.017920897	1.242912075	1.130416486
Tctn1	chr5	autosomes	LSK+	1.197725	1.248126	1.352137	1.402199	1.042080611	1.037024355	1.039552483
Pptc7	chr5	autosomes	LSK+	14.1257	17.11184	13.9079	13.97654	1.211397665	1.004935325	1.108166495
Bcl7a	chr5	autosomes	LSK+	4.625862	6.563745	6.940172	7.047971	1.418923651	1.015532612	1.217228132
Kntc1	chr5	autosomes	LSK+	4.760443	6.245241	2.646967	6.992781	1.311903325	2.641808908	1.976856117
Zfp664	chr5	autosomes	LSK+	18.44654	18.44802	17.95682	20.88998	1.000080232	1.16334518	1.081712706
Slc15a4	chr5	autosomes	LSK+	19.57126	20.58365	21.25829	22.12646	1.051728402	1.040839127	1.046283764
Sfswap	chr5	autosomes	LSK+	13.05138	13.05857	13.06064	13.77986	1.0005509	1.055067746	1.027809323
Mmp17	chr5	autosomes	LSK+	2.83496	3.184175	2.225185	3.088145	1.123181632	1.387814946	1.255498289
Gtf2i	chr5	autosomes	LSK+	78.54926	82.25566	67.50818	80.73756	1.047185677	1.195967067	1.121576372
Gtf2ird1	chr5	autosomes	LSK+	21.36656	22.17029	21.04736	21.91535	1.037616256	1.041239851	1.039428054
Clip2	chr5	autosomes	LSK+	6.473901	6.884264	5.753037	6.46731	1.063387284	1.124155815	1.09377155
Lat2	chr5	autosomes	LSK+	48.28422	60.69465	61.35095	61.5743	1.257028694	1.00364053	1.130334612
Limk1	chr5	autosomes	LSK+	21.32986	24.28363	19.24563	23.18055	1.138480515	1.204457843	1.171469179
Fzd9	chr5	autosomes	LSK+	2.657031	3.695512	2.247636	3.674711	1.390842636	1.634922648	1.512882642
Ywhag	chr5	autosomes	LSK+	84.81186	101.7222	71.95628	87.61616	1.199386501	1.217630483	1.208508492
Sh2b2	chr5	autosomes	LSK+	7.907684	13.93913	6.245998	8.033619	1.762732299	1.286202621	1.52446746
Zkscan1	chr5	autosomes	LSK+	7.923248	9.542062	7.416322	9.17618	1.204311919	1.237295252	1.220803585
Mblac1	chr5	autosomes	LSK+	9.291844	10.53376	8.339281	10.53157	1.13365657	1.262887052	1.198271811
Micall2	chr5	autosomes	LSK+	13.36836	20.78697	14.71963	16.35944	1.554937928	1.111402936	1.333170432
Nudt1	chr5	autosomes	LSK+	34.84235	34.90938	38.34714	40.23575	1.001923808	1.049250348	1.025587078
Eif3b	chr5	autosomes	LSK+	290.7128	297.7119	160.269	242.5274	1.024075651	1.513252095	1.268663873
Card11	chr5	autosomes	LSK+	2.819333	3.042343	2.375015	2.478234	1.079100269	1.043460357	1.061280313
Tnrc18	chr5	autosomes	LSK+	7.176893	8.884249	5.801824	7.116382	1.23789626	1.226576677	1.232236468
Actb	chr5	autosomes	LSK+	969.4417	1336.137	808.6983	971.4362	1.378254102	1.201234379	1.289744241
Zfp316	chr5	autosomes	LSK+	5.908315	8.190395	5.476119	6.714082	1.386248871	1.226065759	1.306157315
Usp42	chr5	autosomes	LSK+	10.73446	12.21557	9.188299	12.69364	1.137977132	1.381500537	1.259738834
Pms2	chr5	autosomes	LSK+	15.09283	15.9522	17.83651	18.99936	1.056938957	1.065194929	1.061066943
Ccz1	chr5	autosomes	LSK+	61.7883	63.17597	55.23648	72.54255	1.022458459	1.313308705	1.167883582
Bri3	chr5	autosomes	LSK+	6.417058	6.662233	6.521455	6.930608	1.038206761	1.062739527	1.050473144
Cdk8	chr5	autosomes	LSK+	5.257294	5.71587	3.776513	4.423487	1.087226623	1.171315179	1.129270901
Slc7a1	chr5	autosomes	LSK+	5.545705	8.279981	3.251404	5.258091	1.493043896	1.617175534	1.555109715
Pds5b	chr5	autosomes	LSK+	11.11272	12.78052	9.592414	12.09517	1.150080268	1.260909923	1.205495096
Ccdc132	chr6	autosomes	LSK+	7.275365	9.459794	7.490985	9.598989	1.300250091	1.281405449	1.29082777
Casd1	chr6	autosomes	LSK+	39.74704	41.05844	43.78135	43.88337	1.032993652	1.002330216	1.017661934
Slc25a13	chr6	autosomes	LSK+	19.61858	25.3883	19.33148	24.0485	1.29409468	1.244007184	1.269050932
Arf5	chr6	autosomes	LSK+	167.5419	184.7166	155.5234	161.4384	1.10250988	1.038032862	1.070271371
Smo	chr6	autosomes	LSK+	49.57072	50.43931	44.51502	54.8375	1.017522239	1.231887574	1.124704907
Klhdc10	chr6	autosomes	LSK+	9.407195	12.54015	9.434806	10.3692	1.333038169	1.099036907	1.216037538
Tmem209	chr6	autosomes	LSK+	30.32518	33.04133	30.33461	34.95827	1.089567482	1.152421937	1.120994709
Copg2	chr6	autosomes	LSK+	25.99052	29.47769	23.24632	31.79366	1.134170844	1.367685724	1.250928284
Mkln1	chr6	autosomes	LSK+	28.9995	29.66734	27.58675	28.12806	1.023029363	1.019622101	1.021325732
Chchd3	chr6	autosomes	LSK+	67.25476	67.74784	55.9328	61.23367	1.007331526	1.094772119	1.051051823
Slc35b4	chr6	autosomes	LSK+	39.30327	44.27681	43.01182	44.8055	1.126542652	1.041702025	1.084122338
Mtpn	chr6	autosomes	LSK+	59.04247	74.33693	65.72265	66.10302	1.259041669	1.005787502	1.132414586
Creb3l2	chr6	autosomes	LSK+	2.305197	2.737945	2.059292	2.415748	1.187727123	1.173096385	1.180411754
Zc3hav1l	chr6	autosomes	LSK+	2.152937	3.311624	2.122398	2.301021	1.538188995	1.084160935	1.311174965
1110001J03Rik	chr6	autosomes	LSK+	40.27226	45.74867	37.71865	40.55265	1.13598467	1.075135245	1.105559958
Luc7l2	chr6	autosomes	LSK+	5.934943	6.300808	4.658388	5.256332	1.061645916	1.128358565	1.095002241
Mrps33	chr6	autosomes	LSK+	6.60442	6.908366	7.34652	7.695826	1.046021604	1.047547138	1.046784371
Casp2	chr6	autosomes	LSK+	79.97702	91.95408	78.47198	94.01395	1.149756267	1.198057574	1.173906921
Ezh2	chr6	autosomes	LSK+	51.18644	53.83314	42.36774	64.10301	1.051707054	1.513014619	1.282360836
Zfp282	chr6	autosomes	LSK+	15.53565	18.15392	12.63284	14.76987	1.168533019	1.169164653	1.168848836
Lrrc61	chr6	autosomes	LSK+	7.788869	9.599602	8.396125	9.640577	1.232477013	1.148217422	1.190347217
Repin1	chr6	autosomes	LSK+	72.89228	79.09113	59.86346	69.87949	1.085041242	1.167314586	1.126177914
Zfp775	chr6	autosomes	LSK+	6.100451	7.49069	5.747405	6.969597	1.227891184	1.212651101	1.220271142
Gimap3	chr6	autosomes	LSK+	4.975318	10.56153	7.034133	8.741124	2.122784915	1.242672551	1.682728733
Plekha8	chr6	autosomes	LSK+	2.154696	2.356276	1.855018	2.279652	1.093553801	1.228910986	1.161232393
Znrf2	chr6	autosomes	LSK+	31.17699	43.55166	26.07137	37.56254	1.396916765	1.440758196	1.41883748
Herc3	chr6	autosomes	LSK+	4.699749	5.450893	5.734859	5.906797	1.159826408	1.029981208	1.094903808
Il12rb2	chr6	autosomes	LSK+	6.07405	6.248742	5.45363	6.772335	1.028760382	1.241803166	1.135281774
Tacstd2	chr6	autosomes	LSK+	17.9795	24.74119	25.27189	27.05794	1.376077755	1.070673385	1.22337557
4930515G16Rik	chr6	autosomes	LSK+	0.558571	1.015346	0.9800137	1.166871	1.817756382	1.190668049	1.504212215
Rpia	chr6	autosomes	LSK+	2.632772	4.485857	3.053035	5.796307	1.703853201	1.898539322	1.801196262
Rmnd5a	chr6	autosomes	LSK+	10.11037	11.95426	10.65858	11.96926	1.182376115	1.122969476	1.152672796
Ggcx	chr6	autosomes	LSK+	11.25557	12.41043	12.5486	12.61208	1.102603422	1.005058732	1.053831077
Retsat	chr6	autosomes	LSK+	29.22249	31.73557	30.46873	30.9004	1.085998147	1.01416764	1.050082894
Hk2	chr6	autosomes	LSK+	4.981132	9.571201	2.090827	2.685974	1.921491139	1.284646697	1.603068918
Mob1a	chr6	autosomes	LSK+	42.21159	56.41464	50.2544	54.19051	1.336472755	1.078323689	1.207398222
Paip2b	chr6	autosomes	LSK+	8.16205	9.434554	8.956811	11.03906	1.15590495	1.232476604	1.194190777
Spr	chr6	autosomes	LSK+	34.98243	38.37696	38.26733	39.78584	1.097035283	1.039681629	1.068358456
Rab11fip5	chr6	autosomes	LSK+	7.863228	10.83828	8.174372	9.434965	1.37834996	1.154212825	1.266281393
Cct7	chr6	autosomes	LSK+	269.1622	279.877	219.7542	261.573	1.039807967	1.190298069	1.115053018
1700019G17Rik	chr6	autosomes	LSK+	2.113431	2.424936	2.555961	3.403657	1.147393031	1.331654513	1.239523772
Pcyox1	chr6	autosomes	LSK+	30.87618	37.18608	34.07362	35.93727	1.20436142	1.054694805	1.129528113
Pcbp1	chr6	autosomes	LSK+	441.9253	450.9819	351.1394	397.3324	1.020493509	1.131551743	1.076022626
Asprv1	chr6	autosomes	LSK+	1.320892	1.594683	1.296427	1.368053	1.207277355	1.055248772	1.131263064
Rab43	chr6	autosomes	LSK+	21.44197	25.44411	21.54134	22.18585	1.186649827	1.02991968	1.108284754
Chchd6	chr6	autosomes	LSK+	63.44646	64.08971	50.41708	56.0002	1.01013847	1.110738662	1.060438566
Iqsec1	chr6	autosomes	LSK+	3.530119	4.106385	3.416536	3.42948	1.163242656	1.003788633	1.083515644
Nup210	chr6	autosomes	LSK+	44.07254	71.65532	42.2106	60.65844	1.625849565	1.437042828	1.531446197
Tmem43	chr6	autosomes	LSK+	65.28078	71.5006	55.0982	69.22981	1.095277967	1.256480429	1.175879198
Slc6a6	chr6	autosomes	LSK+	17.79284	20.57966	12.01552	14.93229	1.156625924	1.24275021	1.199688067
Suclg2	chr6	autosomes	LSK+	20.70901	20.93344	17.99716	19.79708	1.010837312	1.100011335	1.055424323
Foxp1	chr6	autosomes	LSK+	30.06604	30.09352	28.76234	30.47539	1.000913988	1.059558784	1.030236386
Eif4e3	chr6	autosomes	LSK+	24.5562	26.38199	24.4636	25.67704	1.074351488	1.049601857	1.061976673
Sumf1	chr6	autosomes	LSK+	13.71792	16.23376	11.50056	15.81103	1.183398066	1.374805227	1.279101647
Itpr1	chr6	autosomes	LSK+	3.164454	4.296061	2.722669	3.150274	1.357599447	1.157053612	1.257326529
Arl8b	chr6	autosomes	LSK+	48.6547	53.79832	45.41189	54.93606	1.105716817	1.209728553	1.157722685
Edem1	chr6	autosomes	LSK+	10.08993	14.65492	7.789947	10.34813	1.452430294	1.328395431	1.390412863
Setd5	chr6	autosomes	LSK+	4.74106	4.96699	4.607043	4.709552	1.0476539	1.022250498	1.034952199
Ogg1	chr6	autosomes	LSK+	25.81011	27.99043	24.77067	24.78586	1.084475425	1.000613225	1.042544325
Arpc4	chr6	autosomes	LSK+	156.813	171.8345	135.1899	157.3368	1.095792441	1.16382067	1.129806555
Tatdn2	chr6	autosomes	LSK+	2.413914	3.46906	1.991481	3.485945	1.437110021	1.75042845	1.593769236
Mkrn2	chr6	autosomes	LSK+	33.38594	35.67221	28.69973	34.18291	1.068480025	1.191053365	1.129766695
Cand2	chr6	autosomes	LSK+	18.72646	20.91826	17.25563	20.32768	1.117042944	1.17803175	1.147537347
Zfp422	chr6	autosomes	LSK+	80.99485	87.41112	65.88153	86.05388	1.079218247	1.30619128	1.192704763
Rassf4	chr6	autosomes	LSK+	5.85466	10.92782	7.126727	11.54583	1.866516587	1.620074685	1.743295636
8430408G22Rik	chr6	autosomes	LSK+	5.442748	8.78042	5.734921	15.03186	1.613232874	2.621110212	2.117171543
Csgalnact2	chr6	autosomes	LSK+	23.91667	30.35094	30.21674	30.69033	1.269028673	1.0156731	1.142350887
Il17ra	chr6	autosomes	LSK+	116.8625	123.4007	119.1712	119.3851	1.055947802	1.001794897	1.028871349
Pex26	chr6	autosomes	LSK+	7.555877	7.641241	7.978629	9.152588	1.011297696	1.147137936	1.079217816
Phc1	chr6	autosomes	LSK+	24.10649	25.59367	24.06971	28.55927	1.0616921	1.186523228	1.124107664
Clstn3	chr6	autosomes	LSK+	19.51794	28.62759	21.43991	22.37591	1.466732145	1.0436569	1.255194522
Atn1	chr6	autosomes	LSK+	4.714153	5.553821	4.57102	4.645422	1.178116408	1.016276892	1.09719665
Chd4	chr6	autosomes	LSK+	25.35783	29.13874	20.86186	22.12975	1.149102269	1.060775501	1.104938885
Ltbr	chr6	autosomes	LSK+	39.20299	44.64629	39.36981	39.59515	1.138849103	1.005723675	1.072286389
Scnn1a	chr6	autosomes	LSK+	0.3377172	1.195728	1.049473	1.600552	3.540619193	1.525100693	2.532859943
Tnfrsf1a	chr6	autosomes	LSK+	61.48943	70.97925	73.75612	74.34261	1.154332541	1.007951747	1.081142144
Ndufa9	chr6	autosomes	LSK+	127.6026	133.2124	112.2982	130.2201	1.043963054	1.15959205	1.101777552
Tigar	chr6	autosomes	LSK+	2.471996	3.036042	1.904102	2.37063	1.228174317	1.245012084	1.236593201
Gm10069	chr6	autosomes	LSK+	0.840445	1.012572	0.7793023	1.042444	1.204804598	1.337663189	1.271233893
Klrb1a	chr6	autosomes	LSK+	0.3614759	1.82724	0.7720818	1.533371	5.054942805	1.986021429	3.520482117
Klrb1c	chr6	autosomes	LSK+	3.385284	5.716643	5.098615	8.286812	1.688674569	1.62530648	1.656990525
