""	"gene_name"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"seqnames"	"start"	"end"	"width"	"strand"	"source"	"type"	"score"	"phase"	"gene_id"	"transcript_id"	"exon_number"	"exon_id"
"8487"	"Arl1"	4659.21115733221	-0.101082662144286	0.197943270369548	-0.510664807929924	0.609585787140428	0.895823362572966	"chr10"	88731414	88743202	11789	"+"	"refGene"	"transcript"	NA	NA	"Arl1"	"NM_025859"	NA	NA
"8488"	"Cfap53"	5.31464796270175	-0.543702772842809	1.54562909379204	-0.351767946803389	0.725012298813947	0.935939015004884	"chr18"	74283100	74359984	76885	"+"	"refGene"	"transcript"	NA	NA	"Cfap53"	"NM_028948"	NA	NA
"8489"	"Gemin2"	1259.60297794294	0.0796131204279809	0.195055743554534	0.408155735264072	0.683159343368861	0.923915536101504	"chr12"	59013391	59028470	15080	"+"	"refGene"	"transcript"	NA	NA	"Gemin2"	"NM_025656"	NA	NA
"8490"	"Cdip1"	404.334774596545	0.00733500717924874	0.247902896249244	0.0295882270446492	0.976395454661506	0.995420811485079	"chr16"	4765461	4789941	24481	"-"	"refGene"	"transcript"	NA	NA	"Cdip1"	"NM_001358080"	NA	NA
"8491"	"Slc25a27"	189.585686853562	-0.316575614832452	0.299170294757456	-1.05817863731794	0.289974008658816	0.652770468248221	"chr17"	43637739	43667214	29476	"-"	"refGene"	"transcript"	NA	NA	"Slc25a27"	"NM_001357123"	NA	NA
"8492"	"Gins1"	1219.15220121254	0.43365404029819	0.197257532377765	2.19841561977824	0.0279195016052756	0.139616916786618	"chr2"	150909594	150926070	16477	"+"	"refGene"	"transcript"	NA	NA	"Gins1"	"NM_001163476"	NA	NA
"8493"	"Dbt"	1237.45039407351	0.033055025209292	0.215819830195291	0.1531602780865	0.878271881515787	0.976735483003937	"chr3"	116513070	116549981	36912	"+"	"refGene"	"transcript"	NA	NA	"Dbt"	"NM_010022"	NA	NA
"8494"	"Eif1a"	26880.9927267788	0.613352182786229	0.198814594729131	3.08504606325241	0.0020352063037043	0.0163122635606651	"chr18"	46597704	46610225	12522	"+"	"refGene"	"transcript"	NA	NA	"Eif1a"	"NM_010120"	NA	NA
"8495"	"Ehd1"	3142.35365542307	-0.211605902357019	0.26212871274477	-0.807259533460784	0.419516972886142	0.777882547868659	"chr19"	6276896	6300096	23201	"+"	"refGene"	"transcript"	NA	NA	"Ehd1"	"NM_010119"	NA	NA
"8496"	"9530053A07Rik"	1.76114268883235	0.326709048234705	2.39790893483683	0.136247479413532	0.891625641947999	0.980607806002016	"chr7"	28129466	28164811	35346	"+"	"refGene"	"transcript"	NA	NA	"9530053A07Rik"	"NM_001164655"	NA	NA
"8497"	"Adamts15"	7.34140008573509	0.695121773511945	1.230418902455	0.564947248554944	0.572109644975728	0.877644155295505	"chr9"	30899155	30920950	21796	"-"	"refGene"	"transcript"	NA	NA	"Adamts15"	"NM_001329420"	NA	NA
"8498"	"Snora75"	616.135646055045	0.515068941660405	0.220636820429264	2.33446503017177	0.0195713851042152	0.106214076761352	"chr1"	86351170	86351285	116	"-"	"refGene"	"transcript"	NA	NA	"Snora75"	"NR_028478"	NA	NA
"8499"	"Herc3"	723.881645376037	0.305805939626851	0.219004782157308	1.39634366251964	0.162611031443143	0.476418149093034	"chr6"	58831465	58904081	72617	"+"	"refGene"	"transcript"	NA	NA	"Herc3"	"NM_001361967"	NA	NA
"8500"	"Tlcd5"	100.318355316156	-4.18787999731731	0.47607065259144	-8.79676151957914	1.40821142726211e-18	7.26162645305376e-17	"chr9"	43108653	43116570	7918	"-"	"refGene"	"transcript"	NA	NA	"Tlcd5"	"NR_153341"	NA	NA
"8501"	"Rnf6"	10404.7104714381	-0.00267277380355993	0.195402293427328	-0.0136783133743206	0.989086625250461	0.997982662397007	"chr5"	146209194	146221457	12264	"-"	"refGene"	"transcript"	NA	NA	"Rnf6"	"NM_028774"	NA	NA
"8502"	"Slf1"	15565.5097768112	0.410361445744	0.204729681139269	2.00440621731271	0.0450265638606491	0.199875709430163	"chr13"	77043088	77135468	92381	"-"	"refGene"	"transcript"	NA	NA	"Slf1"	"NM_134071"	NA	NA
"8503"	"Coa3"	79.1471220743341	-0.424003725271476	0.440256158480799	-0.963084143410043	0.335505298531248	0.703836457678021	"chr11"	101277970	101278948	979	"-"	"refGene"	"transcript"	NA	NA	"Coa3"	"NM_026618"	NA	NA
"8504"	"Nup62"	1010.11159434962	-0.0515455391900597	0.22248410924463	-0.231681891192433	0.816785097470346	0.965500032131518	"chr7"	44816088	44831836	15749	"+"	"refGene"	"transcript"	NA	NA	"Nup62"	"NM_053074"	NA	NA
"8505"	"Rnd3"	4153.13908864642	-0.538447545593412	0.177649986834121	-3.03094616098218	0.00243788713867026	0.019004310705196	"chr2"	51130439	51149111	18673	"-"	"refGene"	"transcript"	NA	NA	"Rnd3"	"NM_028810"	NA	NA
"8506"	"Gbe1"	1734.93959614651	0.021970894671079	0.196189811931838	0.111987949092445	0.910832961692984	0.983573806190569	"chr16"	70313949	70569720	255772	"+"	"refGene"	"transcript"	NA	NA	"Gbe1"	"NM_028803"	NA	NA
"8507"	"Ankrd40"	1402.6497602922	-0.169342791559582	0.192248659267626	-0.880852913121448	0.378397436092459	0.745447612359607	"chr11"	94328001	94341847	13847	"+"	"refGene"	"transcript"	NA	NA	"Ankrd40"	"NM_027799"	NA	NA
"8508"	"Prrx2"	2.4818955786339	-0.120653443533292	2.03226844499246	-0.0593688515070852	0.952658322179304	0.988925614452121	"chr2"	30845367	30881247	35881	"+"	"refGene"	"transcript"	NA	NA	"Prrx2"	"NM_009116"	NA	NA
"8509"	"Pip4p1"	550.286061494611	0.673547488360105	0.22302829995082	3.02000906839459	0.00252767117295647	0.0196146737677048	"chr14"	50927215	50930849	3635	"-"	"refGene"	"transcript"	NA	NA	"Pip4p1"	"NM_001310506"	NA	NA
"8510"	"Psmd6"	5335.8003702445	0.447703750532964	0.179013946832402	2.50094340946583	0.0123862968980016	0.0729437795626483	"chr14"	14112185	14120945	8761	"-"	"refGene"	"transcript"	NA	NA	"Psmd6"	"NM_025550"	NA	NA
"8511"	"Sec16b"	30.7396441776545	-0.156938618382327	0.621521046737008	-0.252507327316197	0.800648951190441	0.962379744274676	"chr1"	157506796	157568424	61629	"+"	"refGene"	"transcript"	NA	NA	"Sec16b"	"NR_027641"	NA	NA
"8512"	"Psmd1"	13303.9893498819	0.189115069504523	0.172926516351572	1.09361521584138	0.274123772990817	0.633900679273239	"chr1"	86064619	86139295	74677	"+"	"refGene"	"transcript"	NA	NA	"Psmd1"	"NM_027357"	NA	NA
"8513"	"Ncoa5"	363.630383085813	0.349291570180069	0.247064753840118	1.41376527712287	0.157430831838992	0.467869733044324	"chr2"	165000357	165034779	34423	"-"	"refGene"	"transcript"	NA	NA	"Ncoa5"	"NM_144892"	NA	NA
"8514"	"Rskr"	48.1002561260371	0.133492729739331	0.513459355796823	0.259986945864813	0.794873843139248	0.960801700622055	"chr11"	78290841	78296805	5965	"+"	"refGene"	"transcript"	NA	NA	"Rskr"	"NM_001287206"	NA	NA
"8515"	"Pnrc2"	10713.1399911356	0.120145642077991	0.195332475408068	0.615082780408102	0.538500053323431	0.859117422989588	"chr4"	135870926	135873846	2921	"-"	"refGene"	"transcript"	NA	NA	"Pnrc2"	"NM_026383"	NA	NA
"8516"	"Snrnp48"	4110.02148062032	0.486805688569446	0.191645826551995	2.54013195762117	0.0110810651693555	0.0669002453174644	"chr13"	38204939	38227663	22725	"+"	"refGene"	"transcript"	NA	NA	"Snrnp48"	"NM_026382"	NA	NA
"8517"	"Lancl3"	2873.85571562068	0.613418184393449	0.219725940058693	2.79174222319674	0.00524251026239089	0.0360019069904619	"chrX"	9199973	9268085	68113	"+"	"refGene"	"transcript"	NA	NA	"Lancl3"	"NM_173414"	NA	NA
"8518"	"Vopp1"	2883.3980600596	0.134998994958344	0.188496770723326	0.71618730888761	0.473875698421875	0.816582785147385	"chr6"	57752264	57825125	72862	"-"	"refGene"	"transcript"	NA	NA	"Vopp1"	"NM_146168"	NA	NA
"8519"	"Tmprss11f"	12.9835466065426	1.53169333198378	0.958286216948404	1.59836727784873	0.109961262562909	0.374706936165934	"chr5"	86521226	86632424	111199	"-"	"refGene"	"transcript"	NA	NA	"Tmprss11f"	"NM_178730"	NA	NA
"8520"	"Gnptg"	117.684179754323	-0.207367035613093	0.37714787709535	-0.549829518358038	0.582436310321331	0.883635051839395	"chr17"	25234296	25240140	5845	"-"	"refGene"	"transcript"	NA	NA	"Gnptg"	"NM_001346737"	NA	NA
"8521"	"Ctr9"	1464.46980722528	-0.353623457972781	0.20666470335241	-1.71109750352373	0.0870631149600877	0.32059816609439	"chr7"	111028951	111056377	27427	"+"	"refGene"	"transcript"	NA	NA	"Ctr9"	"NM_009431"	NA	NA
"8522"	"Gstz1"	448.919977916369	-0.32071282829581	0.242726083151027	-1.3212952812173	0.186402926772359	0.514440611447137	"chr12"	87147707	87164723	17017	"+"	"refGene"	"transcript"	NA	NA	"Gstz1"	"NM_001252556"	NA	NA
"8523"	"Naa40"	1388.11822212414	0.501376196573262	0.206154511166116	2.43204086942954	0.0150140130828864	0.0856489318887734	"chr19"	7225668	7241222	15555	"-"	"refGene"	"transcript"	NA	NA	"Naa40"	"NM_027643"	NA	NA
"8524"	"Efcab8"	2.28538037972813	-4.68300167949197	2.61778997983034	-1.78891420456712	0.073628633811708	0.28414569598955	"chr2"	153779246	153844752	65507	"+"	"refGene"	"transcript"	NA	NA	"Efcab8"	"NM_001370916"	NA	NA
"8525"	"Gria1"	13.7354227283034	-3.34255529590853	1.09485903578494	-3.05295493452463	0.00226599965502739	0.017834210632866	"chr11"	57013046	57330244	317199	"+"	"refGene"	"transcript"	NA	NA	"Gria1"	"NM_001252403"	NA	NA
"8526"	"Prdm9"	211.479906435953	0.181922490927926	0.28708290423156	0.633693223269011	0.526281048388484	0.850543223368369	"chr17"	15553235	15564354	11120	"-"	"refGene"	"transcript"	NA	NA	"Prdm9"	"NM_001361436"	NA	NA
"8527"	"Pnp2"	5.70001479392286	0.297829839284383	1.3755842419314	0.216511523035632	0.828589044086133	0.967034477361021	"chr14"	50956141	50964749	8609	"+"	"refGene"	"transcript"	NA	NA	"Pnp2"	"NM_001123371"	NA	NA
"8528"	"Ftsj1"	236.450526052766	0.156424904702295	0.308959955572111	0.506295077666741	0.612649518016594	0.897168007275249	"chrX"	8238668	8252406	13739	"-"	"refGene"	"transcript"	NA	NA	"Ftsj1"	"NM_001290430"	NA	NA
"8529"	"Pcgf1"	23.9232108184984	0.0739496158867353	0.766316201288163	0.0965001337077663	0.92312336773951	0.986273755726224	"chr6"	83078390	83080855	2466	"+"	"refGene"	"transcript"	NA	NA	"Pcgf1"	"NM_197992"	NA	NA
"8530"	"Emc10"	8.48238241876345	-0.972361722989369	1.15032998204017	-0.845289384933558	0.397949286308161	0.761849152643448	"chr7"	44489937	44496418	6482	"-"	"refGene"	"transcript"	NA	NA	"Emc10"	"NM_197991"	NA	NA
"8531"	"Trim37"	4600.79893715512	-0.238064830698763	0.184862261388914	-1.287795729156	0.197817079369012	0.531564124184158	"chr11"	87127075	87220686	93612	"+"	"refGene"	"transcript"	NA	NA	"Trim37"	"NM_197987"	NA	NA
"8532"	"Rdh5"	1.95564746234342	-1.82632154005888	2.49122724800303	-0.733101141825925	0.463496743775685	0.809879616498788	"chr10"	128913591	128919297	5707	"-"	"refGene"	"transcript"	NA	NA	"Rdh5"	"NM_001358527"	NA	NA
"8533"	"F630042J09Rik"	2.82878293364649	-0.780956848715811	1.97987657963857	-0.394447238149751	0.693250873836729	0.927227646086795	"chr13"	67278594	67283361	4768	"+"	"refGene"	"transcript"	NA	NA	"F630042J09Rik"	"NR_033540"	NA	NA
"8534"	"Cbfb"	56681.8646398564	-0.645842325967163	0.210814030821496	-3.06356423929877	0.00218717241090548	0.0173466645400756	"chr8"	105170674	105217988	47315	"+"	"refGene"	"transcript"	NA	NA	"Cbfb"	"NM_001161457"	NA	NA
"8535"	"Slitrk2"	15.9949548822796	-1.63304195957405	0.871824173883653	-1.87313223066465	0.0610501276345526	0.249383357830298	"chrX"	66649318	66661402	12085	"+"	"refGene"	"transcript"	NA	NA	"Slitrk2"	"NM_001161431"	NA	NA
"8536"	"Bri3bp"	2224.86009634767	0.328651268131943	0.185407774528404	1.77258623036648	0.0762972950586023	0.292093981907427	"chr5"	125441568	125460885	19318	"+"	"refGene"	"transcript"	NA	NA	"Bri3bp"	"NM_029752"	NA	NA
"8537"	"Ptpn2"	6303.88383199913	0.209586196663889	0.180678048399285	1.15999812108176	0.246049571091511	0.601251046334412	"chr18"	67665501	67724621	59121	"-"	"refGene"	"transcript"	NA	NA	"Ptpn2"	"NM_008977"	NA	NA
"8538"	"Pou3f2"	24.6129435799051	0.0480734249516949	0.693933746963545	0.0692766783025763	0.944769389147831	0.988925614452121	"chr4"	22482095	22488366	6272	"-"	"refGene"	"transcript"	NA	NA	"Pou3f2"	"NM_008899"	NA	NA
"8539"	"Dffa"	61.9150641118319	-0.374353659885811	0.473701199286434	-0.790273827572579	0.429367868252726	0.785168104431393	"chr4"	149104142	149118128	13987	"+"	"refGene"	"transcript"	NA	NA	"Dffa"	"NM_010044"	NA	NA
"8540"	"Gm20752"	22.7853947164873	0.353151773626312	0.72294199758745	0.488492541317042	0.625201007554736	0.903270425355492	"chr3"	159076364	159308080	231717	"+"	"refGene"	"transcript"	NA	NA	"Gm20752"	"NR_040750"	NA	NA
"8541"	"Abcb1b"	2474.69646144861	-0.517949797139315	0.183961561267608	-2.81553273178551	0.00486964361079669	0.0337311327051189	"chr5"	8798147	8866314	68168	"+"	"refGene"	"transcript"	NA	NA	"Abcb1b"	"NM_011075"	NA	NA
"8542"	"Dtymk"	2736.06938783031	0.69728364737619	0.192202048007947	3.62786793690857	0.000285771361056303	0.00286707989645539	"chr1"	93800495	93801934	1440	"-"	"refGene"	"transcript"	NA	NA	"Dtymk"	"NM_023136"	NA	NA
"8543"	"Cck"	7.76705566802802	6.35881762036703	1.8653852794512	3.40884946955184	0.000652374667945871	0.00599726156404936	"chr9"	121489824	121495694	5871	"-"	"refGene"	"transcript"	NA	NA	"Cck"	"NM_031161"	NA	NA
"8544"	"Dnajc24"	474.79822500061	0.221115641107885	0.237168219542044	0.932315643026894	0.351173425766423	0.720218400071494	"chr2"	105966708	106003549	36842	"-"	"refGene"	"transcript"	NA	NA	"Dnajc24"	"NM_026992"	NA	NA
"8545"	"Tmem35b"	30.5790534975487	-0.0371613242742764	0.667263955983411	-0.05569208997586	0.955587101008955	0.989657251638244	"chr4"	127126043	127129660	3618	"+"	"refGene"	"transcript"	NA	NA	"Tmem35b"	"NM_001099319"	NA	NA
"8546"	"Mrtfa"	51.1971037188024	-0.702893265863301	0.501390143463685	-1.40188887840435	0.16094843208129	0.473773731554313	"chr15"	81012281	81190736	178456	"-"	"refGene"	"transcript"	NA	NA	"Mrtfa"	"NM_001082536"	NA	NA
"8547"	"LOC100862268"	2.64606092731057	-4.88929673684423	2.58430896140715	-1.89191648903389	0.0585021084618219	0.242020012335092	"chr3"	127161305	127168290	6986	"+"	"refGene"	"transcript"	NA	NA	"LOC100862268"	"NR_105029"	NA	NA
"8548"	"Gm15787"	15.431357243805	-0.994043582193886	0.871625855972797	-1.14044756174019	0.254099887497862	0.611975254742033	"chr5"	110167508	110176504	8997	"-"	"refGene"	"transcript"	NA	NA	"Gm15787"	"NR_040431"	NA	NA
"8549"	"Blvrb"	31.5821693408379	0.226885527820381	0.7708460373068	0.294333131182823	0.768503358275917	0.953965299009112	"chr7"	27452418	27465981	13564	"+"	"refGene"	"transcript"	NA	NA	"Blvrb"	"NM_001290525"	NA	NA
"8550"	"Mospd2"	7818.38757043822	0.0145527707560889	0.203487754976609	0.0715166903176152	0.942986541617107	0.988465927528147	"chrX"	164936171	164980375	44205	"-"	"refGene"	"transcript"	NA	NA	"Mospd2"	"NM_001290524"	NA	NA
"8551"	"Abi3bp"	93.8553340997304	-4.64501645148237	0.53952514312261	-8.60945316579392	7.34099073670088e-18	3.6169463605793e-16	"chr16"	56477846	56690135	212290	"+"	"refGene"	"transcript"	NA	NA	"Abi3bp"	"NM_178790"	NA	NA
"8552"	"Ints6l"	1125.7566538633	-0.243628799052519	0.197131680495884	-1.23586832131533	0.216507514028708	0.558725310193904	"chrX"	56454839	56507843	53005	"+"	"refGene"	"transcript"	NA	NA	"Ints6l"	"NM_172779"	NA	NA
"8553"	"Nphp1"	350.14674230261	0.434123286332238	0.272372680287225	1.5938576727829	0.110967916626368	0.376887492092436	"chr2"	127740732	127788891	48160	"-"	"refGene"	"transcript"	NA	NA	"Nphp1"	"NM_001355429"	NA	NA
"8554"	"Snora15"	915.621330585843	0.937577243885193	0.214762805827647	4.36564069030474	1.26750687570489e-05	0.000169791633340468	"chr5"	129794561	129794676	116	"+"	"refGene"	"transcript"	NA	NA	"Snora15"	"NR_003681"	NA	NA
"8555"	"Cldn11"	2.09087560621707	-1.49439699447741	2.43412599679303	-0.613935760287793	0.539257778268299	0.859265500421641	"chr3"	31149920	31164326	14407	"+"	"refGene"	"transcript"	NA	NA	"Cldn11"	"NM_008770"	NA	NA
"8556"	"2700054A10Rik"	28.7167328527083	-0.679947854030304	0.643249878536335	-1.05705088600634	0.290488364385275	0.653621535566304	"chr17"	13487021	13554094	67074	"-"	"refGene"	"transcript"	NA	NA	"2700054A10Rik"	"NR_045437"	NA	NA
"8557"	"Lrig1"	8878.21863398254	1.15584369239613	0.190135071575479	6.07906622812239	1.20884426908281e-09	2.86517998340929e-08	"chr6"	94604529	94700145	95617	"-"	"refGene"	"transcript"	NA	NA	"Lrig1"	"NM_008377"	NA	NA
"8558"	"Ywhaq"	43246.5148274041	0.0430869170156544	0.182117426809834	0.236588654751012	0.812975922556751	0.96515128602974	"chr12"	21390329	21417436	27108	"-"	"refGene"	"transcript"	NA	NA	"Ywhaq"	"NM_011739"	NA	NA
"8559"	"Ywhah"	16399.9517561182	0.516938608407338	0.17697430488964	2.92098114881534	0.00348930939897818	0.0255604349913947	"chr5"	33018816	33027966	9151	"+"	"refGene"	"transcript"	NA	NA	"Ywhah"	"NM_011738"	NA	NA
"8560"	"Igfbp5"	150.715950059333	8.188701724664	1.06885692512946	7.66117665717721	1.8423722535641e-14	6.99372285277749e-13	"chr1"	72858065	72874865	16801	"-"	"refGene"	"transcript"	NA	NA	"Igfbp5"	"NM_010518"	NA	NA
"8561"	"Igfbp4"	29.8019342871539	2.87314976390589	0.714953736893964	4.01865129957634	5.85322187541807e-05	0.000683525187675647	"chr11"	99041244	99052655	11412	"+"	"refGene"	"transcript"	NA	NA	"Igfbp4"	"NM_010517"	NA	NA
"8562"	"Anxa11"	12.7554847768118	0.366618719581886	0.963563807419371	0.380482036331117	0.703587628626519	0.930847147809007	"chr14"	25842155	25886804	44650	"+"	"refGene"	"transcript"	NA	NA	"Anxa11"	"NM_013469"	NA	NA
"8563"	"Lime1"	23.9220777962287	-0.601147785176663	0.755993997715714	-0.795175341329522	0.426511513558614	0.782980878597395	"chr2"	181381235	181383628	2394	"+"	"refGene"	"transcript"	NA	NA	"Lime1"	"NM_023684"	NA	NA
"8564"	"Gm9839"	2.13837253692468	0.131756316548128	2.19870242273717	0.0599245787813815	0.952215704031599	0.988925614452121	"chr1"	32519563	32520999	1437	"-"	"refGene"	"transcript"	NA	NA	"Gm9839"	"NM_001199956"	NA	NA
"8565"	"Foxj3"	2727.65346498392	-0.135672023553644	0.190888922998298	-0.710738063909835	0.477246567508572	0.818762981963491	"chr4"	119542336	119629119	86784	"+"	"refGene"	"transcript"	NA	NA	"Foxj3"	"NM_001357177"	NA	NA
"8566"	"Gm13288"	2.81135316176631	2.16794003310991	2.06555977729541	1.0495653802615	0.293917980978779	0.658557544360955	"chr4"	88805531	88808380	2850	"+"	"refGene"	"transcript"	NA	NA	"Gm13288"	"NM_001243167"	NA	NA
"8567"	"C1qtnf12"	4.4442747358294	-2.05484822968136	1.74607386477805	-1.17683923408507	0.239259679609371	0.593385452601279	"chr4"	155962312	155966629	4318	"+"	"refGene"	"transcript"	NA	NA	"C1qtnf12"	"NM_026125"	NA	NA
"8568"	"Abcd3"	7126.79711450643	0.00754103723596436	0.184773243513684	0.0408123876193464	0.967445463695699	0.993164677310029	"chr3"	121758904	121815302	56399	"-"	"refGene"	"transcript"	NA	NA	"Abcd3"	"NM_008991"	NA	NA
"8569"	"Cchcr1"	92.742315301259	0.455570034692453	0.391317358056073	1.16419582549459	0.244344661601141	0.59979297840908	"chr17"	35517049	35531015	13967	"+"	"refGene"	"transcript"	NA	NA	"Cchcr1"	"NM_001372299"	NA	NA
"8570"	"Mir669j"	12.3807676904961	-2.57842494181241	1.07149225300768	-2.40638691934055	0.0161111909768879	0.090791893687617	"chr2"	10477910	10478030	121	"+"	"refGene"	"transcript"	NA	NA	"Mir669j"	"NR_035416"	NA	NA
"8571"	"Lsm14b"	1145.75981739212	0.673740692171379	0.201863166360882	3.33761083964617	0.000845020108345366	0.00750914410053415	"chr2"	180024987	180035461	10475	"+"	"refGene"	"transcript"	NA	NA	"Lsm14b"	"NM_177727"	NA	NA
"8572"	"Shank2"	66.7436788284224	-1.54699006745261	0.457735837157949	-3.3796568716528	0.000725763762878676	0.00656702091606007	"chr7"	144175460	144424494	249035	"+"	"refGene"	"transcript"	NA	NA	"Shank2"	"NM_001113373"	NA	NA
"8573"	"Usp43"	6.0010889090022	-0.838839486359949	1.46707343348233	-0.571777436095226	0.567472765621996	0.8750592365238	"chr11"	67854523	67922153	67631	"-"	"refGene"	"transcript"	NA	NA	"Usp43"	"NM_001291049"	NA	NA
"8574"	"D3Ertd751e"	1310.95541134848	-0.30987114652796	0.215805978614831	-1.43587841503231	0.151036941527004	0.455636366406235	"chr3"	41742615	41758941	16327	"+"	"refGene"	"transcript"	NA	NA	"D3Ertd751e"	"NM_001291048"	NA	NA
"8575"	"Cer1"	23.0219913794428	1.28585749987153	0.750702654561461	1.71287192346841	0.0867361045754103	0.319721326294242	"chr4"	82881751	82885151	3401	"-"	"refGene"	"transcript"	NA	NA	"Cer1"	"NM_009887"	NA	NA
"8576"	"Cdk8"	5715.20562147432	-0.336057343824238	0.179061261322624	-1.87677301802731	0.060549210037538	0.247970818334774	"chr5"	146231250	146302874	71625	"+"	"refGene"	"transcript"	NA	NA	"Cdk8"	"NM_001359991"	NA	NA
"8577"	"Gpr39"	3.32240586545557	-1.26348583904973	1.8230365870155	-0.693066638403667	0.488267732869003	0.827889252121012	"chr1"	125676996	125873861	196866	"+"	"refGene"	"transcript"	NA	NA	"Gpr39"	"NM_027677"	NA	NA
"8578"	"Rpl23"	17094.5880441919	0.153654902933363	0.190534721020035	0.806440433065244	0.419988941198865	0.778246232406918	"chr11"	97777526	97782439	4914	"-"	"refGene"	"transcript"	NA	NA	"Rpl23"	"NM_022891"	NA	NA
"8579"	"Ctdspl"	682.185204252311	-0.054866016493672	0.221931565157395	-0.247220427859195	0.804737636739764	0.963702135284413	"chr9"	118926536	119044119	117584	"+"	"refGene"	"transcript"	NA	NA	"Ctdspl"	"NM_133710"	NA	NA
"8580"	"Zfp940"	188.771914391565	-1.48394340398331	0.312922391887238	-4.74220906670701	2.11400293644215e-06	3.23554896240354e-05	"chr7"	29843936	29853648	9713	"-"	"refGene"	"transcript"	NA	NA	"Zfp940"	"NM_173738"	NA	NA
"8581"	"Ccdc112"	1615.00941366954	-0.0658882367653005	0.205006715698085	-0.321395504244527	0.747910689648932	0.945689949133952	"chr18"	46282151	46311928	29778	"-"	"refGene"	"transcript"	NA	NA	"Ccdc112"	"NM_001160399"	NA	NA
"8582"	"Rps6ka2"	208.998949642613	1.18572963606333	0.316922294267422	3.74138915914448	0.000183005887074159	0.00192886864273694	"chr17"	7170115	7303316	133202	"+"	"refGene"	"transcript"	NA	NA	"Rps6ka2"	"NM_011299"	NA	NA
