gene_name	Chromosome	seqnames	Cell Type	Lin- WT rep1 (FPKM)	Lin- XistΔ/Δ rep1 (FPK	Lin- WT rep2 (FPKM)	Lin- XistΔ/Δ rep2 (FPK	FoldChange_1	FoldChange_2	FoldChange
Ccdc84	chr9	autosomes	LSK+ and Lin-	5.61975536	3.881184358	8.150015192	6.821905226	0.690632262	0.837042026	0.763837144
Kmt2a	chr9	autosomes	LSK+ and Lin-	25.41025444	22.16261257	27.56004618	26.27783345	0.872191682	0.953475668	0.912833675
Cep164	chr9	autosomes	LSK+ and Lin-	6.249694107	6.189557019	5.768162857	5.11550665	0.990377595	0.88685198	0.938614788
Cryab	chr9	autosomes	LSK+ and Lin-	1.001520008	0	1.202808625	0.415711532	0	0.345617353	0.172808676
Atm	chr9	autosomes	LSK+ and Lin-	10.38614085	8.885377722	10.59596919	10.09256958	0.855503295	0.952491405	0.90399735
Neil1	chr9	autosomes	LSK+ and Lin-	4.442697101	3.517892932	7.688311607	3.194464802	0.791837222	0.415496271	0.603666747
Ppcdc	chr9	autosomes	LSK+ and Lin-	3.312928821	1.665709864	4.567558423	3.576577816	0.502790719	0.783039314	0.642915017
Fam219b	chr9	autosomes	LSK+ and Lin-	6.082379077	5.760775513	4.456914507	4.434868688	0.947125367	0.995053569	0.971089468
Ulk3	chr9	autosomes	LSK+ and Lin-	3.809012836	2.594829145	4.209291065	2.55492444	0.681234025	0.606972623	0.644103324
Bbs4	chr9	autosomes	LSK+ and Lin-	3.928648062	2.326396273	4.099454435	4.093472102	0.592162046	0.9985407	0.795351373
Snord16a	chr9	autosomes	LSK+ and Lin-	16.19160698	5.718742204	22.14665873	9.801198824	0.353191762	0.442558805	0.397875284
Herc1	chr9	autosomes	LSK+ and Lin-	21.23706439	17.32210253	23.01356459	20.9835371	0.815654283	0.911789958	0.863722121
Phip	chr9	autosomes	LSK+ and Lin-	22.38513434	20.31018666	26.96663528	23.61703105	0.907306892	0.87578709	0.891546991
Plscr4	chr9	autosomes	LSK+ and Lin-	1.83356935	1.567792641	1.749602448	1.081670608	0.855049547	0.618237937	0.736643742
Slc9a9	chr9	autosomes	LSK+ and Lin-	8.989798846	5.663061438	8.558449516	6.847553855	0.629943065	0.800092802	0.715017934
Xrn1	chr9	autosomes	LSK+ and Lin-	15.26738146	13.94949326	15.86070404	14.09809475	0.913679487	0.888869417	0.901274452
Hemk1	chr9	autosomes	LSK+ and Lin-	2.089345416	1.142848001	2.643693681	0.890476587	0.546988541	0.336830471	0.441909506
Tusc2	chr9	autosomes	LSK+ and Lin-	11.67985778	10.19676994	9.94341107	9.537630563	0.873021755	0.959191016	0.916106385
Nat6	chr9	autosomes	LSK+ and Lin-	29.04755564	22.42351656	23.42109596	20.83204421	0.771958813	0.889456422	0.830707617
Hyal3	chr9	autosomes	LSK+ and Lin-	4.562553006	2.249144661	1.933958523	1.508563389	0.492957486	0.780039164	0.636498325
Rbm5	chr9	autosomes	LSK+ and Lin-	52.31777872	50.08349697	59.56852242	52.22649385	0.957294025	0.876746505	0.917020265
Tcta	chr9	autosomes	LSK+ and Lin-	2.939636443	2.584747648	3.198530747	2.502945801	0.879274597	0.782529855	0.830902226
Ndufaf3	chr9	autosomes	LSK+ and Lin-	11.31583072	9.355505586	10.54961989	6.249374195	0.826762597	0.592379087	0.709570842
Tmppe	chr9	autosomes	LSK+ and Lin-	5.44443572	5.044240614	6.4311314	5.668283742	0.926494659	0.881382045	0.903938352
Tcaim	chr9	autosomes	LSK+ and Lin-	1.683480763	1.120859102	2.523246313	1.187926368	0.66579858	0.470792868	0.568295724
Kcnq5	chr1	autosomes	LSK- and Lin-	2.433444913	1.918139724	2.626752524	1.582046419	0.788240454	0.60228225	0.695261352
Tsga10	chr1	autosomes	LSK- and Lin-	1.056984387	0.859763077	1.657298866	0.761690487	0.813411331	0.459597543	0.636504437
Aff3	chr1	autosomes	LSK- and Lin-	25.59248491	24.871628	27.58389136	21.13928402	0.971833258	0.766363373	0.869098315
Tmem194b	chr1	autosomes	LSK- and Lin-	4.003640658	2.062999411	5.054513234	3.566435046	0.515280862	0.705594165	0.610437514
Mfsd6	chr1	autosomes	LSK- and Lin-	11.76611027	11.12918012	16.0302616	15.29442886	0.9458674	0.954097272	0.949982336
Stradb	chr1	autosomes	LSK- and Lin-	15.45648955	13.96623336	17.50224117	16.22252805	0.903583787	0.9268829	0.915233344
Kansl1l	chr1	autosomes	LSK- and Lin-	14.47124874	11.3602661	14.81872018	13.30368605	0.785023207	0.897762148	0.841392677
Dis3l2	chr1	autosomes	LSK- and Lin-	11.57777343	9.906518705	13.79620102	10.99634133	0.85564973	0.797055748	0.826352739
Hes6	chr1	autosomes	LSK- and Lin-	12.26330616	11.16293805	10.45689683	10.08507874	0.910271496	0.964442788	0.937357142
Bcl2	chr1	autosomes	LSK- and Lin-	14.19125463	12.24620289	11.67568933	11.14213996	0.862940114	0.954302538	0.908621326
Ptpn4	chr1	autosomes	LSK- and Lin-	10.3322133	5.308003814	8.941030797	8.221815956	0.513733472	0.919560187	0.71664683
Mgat5	chr1	autosomes	LSK- and Lin-	24.8420843	24.00535164	26.27183588	24.17776398	0.966317937	0.920292137	0.943305037
Btg2	chr1	autosomes	LSK- and Lin-	23.13943272	22.26604663	29.65549438	23.6536446	0.96225551	0.79761424	0.879934875
Ipo9	chr1	autosomes	LSK- and Lin-	23.24723445	21.28021373	21.26677262	18.03487643	0.915386894	0.848030717	0.881708805
Abl2	chr1	autosomes	LSK- and Lin-	6.383423427	5.956752204	6.069793988	5.668728957	0.933159499	0.933924441	0.93354197
Kifap3	chr1	autosomes	LSK- and Lin-	5.572846942	4.577586709	5.626444793	4.692028597	0.821409014	0.833924222	0.827666618
Pou2f1	chr1	autosomes	LSK- and Lin-	10.20802492	9.849105574	8.836098755	7.521497088	0.964839491	0.851223747	0.908031619
Nos1ap	chr1	autosomes	LSK- and Lin-	4.688367802	4.289197773	4.923483577	4.899712586	0.914859489	0.995171916	0.955015703
Pcp4l1	chr1	autosomes	LSK- and Lin-	18.60635528	15.46948649	26.74644172	24.6741291	0.831408745	0.922520063	0.876964404
Cd244	chr1	autosomes	LSK- and Lin-	5.282187438	4.972668937	4.774213513	3.718265688	0.941403348	0.778822664	0.860113006
Pex19	chr1	autosomes	LSK- and Lin-	14.405468	14.29411577	13.06188957	10.64848653	0.992270142	0.815233238	0.90375169
Dusp23	chr1	autosomes	LSK- and Lin-	8.896305977	3.806135345	4.578991422	4.436016593	0.427833233	0.968775912	0.698304573
Nenf	chr1	autosomes	LSK- and Lin-	17.66531116	10.13777027	10.53316696	9.230206998	0.573880085	0.876299316	0.7250897
Tmem206	chr1	autosomes	LSK- and Lin-	6.873387661	4.613923355	7.541587188	4.788692289	0.671273553	0.634971415	0.653122484
Nt5dc1	chr10	autosomes	LSK- and Lin-	14.25575477	13.60412127	14.71385693	12.65086009	0.954289793	0.859792245	0.907041019
Cdk19	chr10	autosomes	LSK- and Lin-	23.65369385	22.56717359	22.3046053	21.06405396	0.954065515	0.944381381	0.949223448
Pdss2	chr10	autosomes	LSK- and Lin-	6.630019714	4.053111502	5.08247347	5.0188315	0.611327217	0.98747815	0.799402684
Cep85l	chr10	autosomes	LSK- and Lin-	10.61623614	9.546306157	14.06509845	12.75260652	0.899217579	0.906684483	0.902951031
Arid5b	chr10	autosomes	LSK- and Lin-	12.06734295	11.80108045	13.58483215	11.9930557	0.977935284	0.882826933	0.930381108
Chchd10	chr10	autosomes	LSK- and Lin-	84.70704096	71.61315216	66.83598132	54.16506396	0.845421483	0.810417725	0.827919604
Cirbp	chr10	autosomes	LSK- and Lin-	9.580463845	7.910043683	10.44930416	10.27981363	0.825643081	0.98377973	0.904711405
AU041133	chr10	autosomes	LSK- and Lin-	1.600480176	1.544656468	1.847503088	1.693069653	0.96512065	0.916409647	0.940765148
Nfyb	chr10	autosomes	LSK- and Lin-	15.92565941	15.79458252	18.62565494	17.75763178	0.991769453	0.953396368	0.97258291
Dyrk2	chr10	autosomes	LSK- and Lin-	8.88673651	6.397975124	11.33987183	9.659019524	0.719946531	0.851775017	0.785860774
Msrb3	chr10	autosomes	LSK- and Lin-	1.181062546	1.033462018	1.272615641	0.652884603	0.87502734	0.513025758	0.694026549
Ctdsp2	chr10	autosomes	LSK- and Lin-	29.59155146	29.50661586	36.55795715	30.90844654	0.997129735	0.84546427	0.921297002
Prim1	chr10	autosomes	LSK- and Lin-	38.47252329	32.74330063	29.21070045	27.45571743	0.851082743	0.939919858	0.8955013
Coq10a	chr10	autosomes	LSK- and Lin-	3.885540753	3.245811835	3.058693875	2.727550743	0.835356529	0.89173708	0.863546804
Prorsd1	chr11	autosomes	LSK- and Lin-	7.924181926	7.047528895	8.80073818	7.484468087	0.889369901	0.850436399	0.86990315
Pank3	chr11	autosomes	LSK- and Lin-	12.52037353	9.506883911	13.74198102	12.42150575	0.759313122	0.903909395	0.831611258
Ccnjl	chr11	autosomes	LSK- and Lin-	1.828122149	1.589211188	2.340703768	2.304674659	0.869313458	0.984607574	0.926960516
Cnot6	chr11	autosomes	LSK- and Lin-	38.6545669	35.26999911	38.52070219	38.380773	0.912440675	0.996367429	0.954404052
Vdac1	chr11	autosomes	LSK- and Lin-	143.2043931	131.8560728	119.1850307	117.795684	0.920754384	0.988342943	0.954548664
Gm12238	chr11	autosomes	LSK- and Lin-	25.41545478	0	13.0815138	3.425150127	0	0.261831328	0.130915664
Chd3os	chr11	autosomes	LSK- and Lin-	1.794516682	0	3.757757145	1.695054621	0	0.451081471	0.225540736
Pafah1b1	chr11	autosomes	LSK- and Lin-	26.16367236	25.23280515	30.37154099	30.25157368	0.964421386	0.996050009	0.980235697
Crk	chr11	autosomes	LSK- and Lin-	15.66267217	14.86647877	16.79693701	16.52194315	0.949166184	0.983628333	0.966397258
Dhrs13	chr11	autosomes	LSK- and Lin-	4.294706152	2.387181379	3.607690211	2.435313163	0.555842773	0.675033892	0.615438333
Ap2b1	chr11	autosomes	LSK- and Lin-	55.74456536	53.14348249	56.71565475	54.01440853	0.953339256	0.952372123	0.95285569
Appbp2os	chr11	autosomes	LSK- and Lin-	2.494097794	0.073921242	2.611347641	1.725419376	0.02963847	0.660739056	0.345188763
Mir467c	chr11	autosomes	LSK- and Lin-	13.02279501	0	4.468616284	0	0	0	0
Rad51c	chr11	autosomes	LSK- and Lin-	1.729037358	1.470394763	1.972717448	1.80704058	0.850412373	0.916015916	0.883214144
Mbtd1	chr11	autosomes	LSK- and Lin-	18.79390937	15.96280529	16.2846936	16.25476331	0.849360555	0.99816206	0.923761307
E130012A19Rik	chr11	autosomes	LSK- and Lin-	3.109182328	2.842636585	2.974602514	1.039011206	0.914271434	0.349294133	0.631782783
Cisd3	chr11	autosomes	LSK- and Lin-	1.48932234	0.637595615	1.987389992	1.488232346	0.428111227	0.748837597	0.588474412
Jup	chr11	autosomes	LSK- and Lin-	4.673840014	3.777967227	5.829095389	5.290964588	0.808321897	0.907681936	0.858001917
Myl4	chr11	autosomes	LSK- and Lin-	6.952794618	4.661307735	6.680151184	5.5314429	0.670422181	0.828041574	0.749231878
Tmem104	chr11	autosomes	LSK- and Lin-	10.66694116	7.429036208	11.40054996	11.19932574	0.696454222	0.982349605	0.839401913
Smim6	chr11	autosomes	LSK- and Lin-	3.945954591	3.056927651	4.587779385	3.223505391	0.774699146	0.702628684	0.738663915
Rnf157	chr11	autosomes	LSK- and Lin-	3.727992385	1.900514327	3.241786722	2.664185516	0.509795657	0.821826278	0.665810967
Actg1	chr11	autosomes	LSK- and Lin-	25.1753082	20.63237864	30.59846071	27.31295005	0.819548205	0.892624969	0.856086587
Ccdc71l	chr12	autosomes	LSK- and Lin-	10.96359493	9.63271168	12.31531289	11.57115458	0.878608863	0.939574551	0.909091707
Immp2l	chr12	autosomes	LSK- and Lin-	2.319416722	0.453710149	4.542638699	4.147208802	0.195613899	0.912951497	0.554282698
Arf6	chr12	autosomes	LSK- and Lin-	65.51238272	64.87158563	67.74427078	66.11540391	0.990218687	0.975955651	0.983087169
Gm10451	chr12	autosomes	LSK- and Lin-	3.162470457	0.052978269	4.898964549	2.568287262	0.016752178	0.52425104	0.270501609
Nek9	chr12	autosomes	LSK- and Lin-	21.67264999	19.67573188	22.31404288	20.86530741	0.907859993	0.935075169	0.921467581
Tmed8	chr12	autosomes	LSK- and Lin-	7.234799735	6.484557889	9.736466906	6.549150405	0.896300952	0.672641367	0.784471159
D130020L05Rik	chr12	autosomes	LSK- and Lin-	1.029821025	0.564662903	1.030664724	0.397317415	0.548311687	0.385496278	0.466903982
Scarna13	chr12	autosomes	LSK- and Lin-	139.1578667	121.456632	112.0728964	103.9402285	0.872797456	0.927434124	0.90011579
Wdr37	chr13	autosomes	LSK- and Lin-	5.653288334	4.281518311	7.010700373	4.544489188	0.757350069	0.648221853	0.702785961
Mrpl32	chr13	autosomes	LSK- and Lin-	43.80658946	41.76550148	40.8343087	34.67429323	0.953406827	0.849146082	0.901276455
Hist1h3i	chr13	autosomes	LSK- and Lin-	480.2141216	463.7907462	493.7867253	461.6506692	0.965799891	0.934919158	0.950359524
Fam65b	chr13	autosomes	LSK- and Lin-	24.78832466	21.11565431	29.99715589	27.40008548	0.851838702	0.913422779	0.882630741
Mboat1	chr13	autosomes	LSK- and Lin-	3.082799791	2.890138372	3.582958562	2.550375582	0.937504401	0.711807167	0.824655784
Zfp367	chr13	autosomes	LSK- and Lin-	11.43425923	10.96660803	11.45066918	11.013477	0.959100875	0.961819508	0.960460192
Serinc5	chr13	autosomes	LSK- and Lin-	18.31713175	15.87958375	19.97432826	16.55587985	0.866925235	0.828857904	0.847891569
Lhfpl2	chr13	autosomes	LSK- and Lin-	6.466898534	5.951782025	7.789246278	7.052595228	0.920345664	0.905427172	0.912886418
Zbed3	chr13	autosomes	LSK- and Lin-	12.53646657	11.42140345	10.62455241	9.436411341	0.911054434	0.888170247	0.899612341
Hmgcr	chr13	autosomes	LSK- and Lin-	19.41114579	15.90157706	19.91711705	19.89370491	0.81919827	0.998824522	0.909011396
Taf9	chr13	autosomes	LSK- and Lin-	34.14822859	29.7192206	31.20996846	28.84520733	0.870300505	0.924230583	0.897265544
Cenpk	chr13	autosomes	LSK- and Lin-	9.018523187	3.539586457	6.301319769	4.088304193	0.392479609	0.648801258	0.520640434
Map3k1	chr13	autosomes	LSK- and Lin-	27.8581497	26.10489195	32.65922331	27.14513893	0.937064817	0.831163028	0.884113922
Arl15	chr13	autosomes	LSK- and Lin-	10.3509273	7.727749906	9.681780358	8.807761831	0.746575614	0.909725433	0.828150524
4931406H21Rik	chr14	autosomes	LSK- and Lin-	2.694637433	2.477070531	3.47829308	2.179737841	0.919259304	0.626668826	0.772964065
Dennd6a	chr14	autosomes	LSK- and Lin-	9.350198111	8.851396498	10.2987467	9.406448663	0.946653364	0.91335858	0.930005972
Pbrm1	chr14	autosomes	LSK- and Lin-	42.95581047	37.6226972	45.98760536	45.46482754	0.875846522	0.988632202	0.932239362
Wdfy4	chr14	autosomes	LSK- and Lin-	36.98007194	31.99420678	45.88997973	33.92572105	0.865174271	0.739283854	0.802229062
Fam35a	chr14	autosomes	LSK- and Lin-	3.983798242	3.206965567	3.987062038	3.358869701	0.805002004	0.842442297	0.82372215
Kpna3	chr14	autosomes	LSK- and Lin-	47.15600996	46.17425516	40.24864564	36.5398665	0.979180707	0.907853318	0.943517013
Dleu2	chr14	autosomes	LSK- and Lin-	15.17312665	10.83596382	17.87446514	17.37485246	0.71415497	0.972048804	0.843101887
Trim35	chr14	autosomes	LSK- and Lin-	15.50938733	12.93180287	14.49025248	11.5287355	0.833804882	0.795620057	0.814712469
Ppp2r2a	chr14	autosomes	LSK- and Lin-	17.56987447	17.10973696	19.5425862	16.53846083	0.973810996	0.846278003	0.9100445
Cdca2	chr14	autosomes	LSK- and Lin-	15.49922682	14.24581892	15.45150229	13.97726065	0.919130941	0.904589106	0.911860023
Tmtc4	chr14	autosomes	LSK- and Lin-	2.644071907	2.49805824	2.508488728	1.641243028	0.944776968	0.654275624	0.799526296
Vps13b	chr15	autosomes	LSK- and Lin-	29.08266994	25.74411864	33.29555266	28.85138872	0.885204787	0.866523797	0.875864292
Ebag9	chr15	autosomes	LSK- and Lin-	13.98334666	13.83268377	12.26510804	11.16822464	0.989225549	0.910568794	0.949897171
Zfp41	chr15	autosomes	LSK- and Lin-	7.873022898	4.701888643	7.052128344	4.969990747	0.597215162	0.704750468	0.650982815
Foxred2	chr15	autosomes	LSK- and Lin-	9.907928978	9.295547007	12.11030645	10.43777911	0.938192737	0.861892236	0.900042487
Galr3	chr15	autosomes	LSK- and Lin-	1.18348292	0.60799479	1.184452509	0.545823121	0.513733472	0.460823137	0.487278305
Ldoc1l	chr15	autosomes	LSK- and Lin-	2.644742954	1.646108804	2.687631394	1.957582413	0.622407861	0.728367148	0.675387504
Prr5	chr15	autosomes	LSK- and Lin-	10.08164061	7.347811695	11.92036878	10.73947889	0.72883095	0.900935121	0.814883035
Lmf2	chr15	autosomes	LSK- and Lin-	22.4643534	21.86400053	23.95153725	22.47822543	0.973275311	0.938487797	0.955881554
Slc38a2	chr15	autosomes	LSK- and Lin-	55.2644713	49.55853816	58.58637892	51.57559681	0.896752235	0.880334265	0.88854325
Dip2b	chr15	autosomes	LSK- and Lin-	12.76230216	10.58632438	13.27173613	12.71859564	0.829499588	0.95832192	0.893910754
Acvr1b	chr15	autosomes	LSK- and Lin-	5.058333124	3.99901059	5.354975938	2.13849776	0.790578733	0.399347781	0.594963257
Grasp	chr15	autosomes	LSK- and Lin-	1.768025936	1.738286991	1.854897326	0.864620816	0.983179577	0.466128666	0.724654121
Sp1	chr15	autosomes	LSK- and Lin-	46.64562142	44.80432827	45.38863527	43.15093329	0.960525917	0.950699069	0.955612493
Crebbp	chr16	autosomes	LSK- and Lin-	77.93752122	76.45664069	92.72423434	78.36955195	0.980999132	0.845189529	0.913094331
Snn	chr16	autosomes	LSK- and Lin-	11.80665104	11.00904852	14.28111311	10.40962666	0.932444644	0.728908635	0.830676639
Mkl2	chr16	autosomes	LSK- and Lin-	7.245765645	7.10670443	7.258082998	7.126690469	0.980807934	0.981897075	0.981352505
Ypel1	chr16	autosomes	LSK- and Lin-	2.111135298	0.614001394	2.584510849	1.144832209	0.290839434	0.442958949	0.366899191
Crkl	chr16	autosomes	LSK- and Lin-	25.94317596	24.77898569	27.98415643	25.92045096	0.955125376	0.926254505	0.94068994
Fam43a	chr16	autosomes	LSK- and Lin-	6.761568271	6.231019776	9.031691124	9.005415851	0.921534698	0.997090769	0.959312734
Fyttd1	chr16	autosomes	LSK- and Lin-	9.596901667	7.843687619	8.38437215	8.220048714	0.817314576	0.980401223	0.8988579
Osbpl11	chr16	autosomes	LSK- and Lin-	10.37478143	8.612208882	12.16637864	11.41413665	0.830109911	0.938170428	0.884140169
Rabl3	chr16	autosomes	LSK- and Lin-	5.343817537	4.843267103	3.962526705	3.759873007	0.906330927	0.948857456	0.927594191
Zbtb11os1	chr16	autosomes	LSK- and Lin-	2.849856093	2.733443243	3.677505698	2.737075523	0.959151323	0.744274992	0.851713158
Tbc1d23	chr16	autosomes	LSK- and Lin-	19.14121502	14.54283976	21.78970757	17.9894515	0.759765759	0.825593985	0.792679872
Runx1	chr16	autosomes	LSK- and Lin-	38.7209155	38.48633597	41.04004329	38.67829193	0.993941788	0.942452513	0.96819715
Hmgn1	chr16	autosomes	LSK- and Lin-	81.72113935	54.48488311	64.67949687	63.9909381	0.666717125	0.989354296	0.828035711
Dynlt1b	chr17	autosomes	LSK- and Lin-	3.614490044	2.21187715	6.064550671	5.460667916	0.611947224	0.900424155	0.75618569
Paqr4	chr17	autosomes	LSK- and Lin-	4.685505025	1.641776917	2.490090526	1.168950318	0.350394868	0.469440892	0.40991788
Flywch2	chr17	autosomes	LSK- and Lin-	2.974475604	2.888085717	2.786390096	1.419844209	0.970956263	0.509564045	0.740260154
Zfp871	chr17	autosomes	LSK- and Lin-	18.90645779	14.99517934	19.58036455	16.86739645	0.793124736	0.861444454	0.827284595
Zfp799	chr17	autosomes	LSK- and Lin-	1.980633163	1.439273606	1.937057816	1.794208528	0.726673487	0.926254505	0.826463996
Zfp763	chr17	autosomes	LSK- and Lin-	2.454517937	2.320056929	2.846185143	2.659980695	0.945218975	0.934577535	0.939898255
H2-Oa	chr17	autosomes	LSK- and Lin-	7.335187275	7.306152836	6.60707708	5.101481943	0.996041759	0.772123873	0.884082816
Nrm	chr17	autosomes	LSK- and Lin-	39.5029865	30.31174845	34.38148485	31.15763615	0.767328021	0.906233	0.83678051
Mir1894	chr17	autosomes	LSK- and Lin-	28.29644348	12.84951952	36.4109475	12.58425528	0.454103694	0.345617353	0.399860523
Dnph1	chr17	autosomes	LSK- and Lin-	24.79410985	20.14721434	20.57745274	18.50943696	0.812580668	0.899500885	0.856040776
Cul7	chr17	autosomes	LSK- and Lin-	7.787498843	6.7939624	7.210078834	5.40020233	0.872419057	0.748979651	0.810699354
Satb1	chr17	autosomes	LSK- and Lin-	13.52434638	10.89347324	19.74011902	16.19286649	0.805471328	0.820302374	0.812886851
Slc25a23	chr17	autosomes	LSK- and Lin-	13.53742063	11.87665016	10.65848721	6.771242653	0.877320022	0.635291156	0.756305589
Prkd3	chr17	autosomes	LSK- and Lin-	19.02624557	17.24837005	23.8440352	21.46792285	0.906556682	0.900347725	0.903452203
Prkce	chr17	autosomes	LSK- and Lin-	4.404392684	3.494888504	6.633615859	4.21730509	0.793500661	0.635747559	0.71462411
Map3k2	chr18	autosomes	LSK- and Lin-	6.387181243	5.116328134	9.092108158	8.178716369	0.80103068	0.899540154	0.850285417
Tmco6	chr18	autosomes	LSK- and Lin-	4.194354756	1.928876033	5.795659908	5.686315351	0.459874318	0.981133372	0.720503845
Nr3c1	chr18	autosomes	LSK- and Lin-	33.91870339	31.47743765	37.19422298	36.61344236	0.928025971	0.984385193	0.956205582
Fem1c	chr18	autosomes	LSK- and Lin-	23.60616904	21.4428344	27.93898646	21.63604951	0.908357233	0.774403522	0.841380377
Pdgfrb	chr18	autosomes	LSK- and Lin-	5.292841127	4.466137602	5.312312172	4.990227962	0.843807228	0.93937024	0.891588734
Mc5r	chr18	autosomes	LSK- and Lin-	11.97572002	10.13777027	8.841091943	6.50601666	0.846526994	0.735883837	0.791205415
Tcf4	chr18	autosomes	LSK- and Lin-	18.41555508	16.69170699	16.6963701	15.02910034	0.906391738	0.900141783	0.90326676
Mex3c	chr18	autosomes	LSK- and Lin-	14.98715779	14.14649642	12.61398376	11.51320561	0.943907886	0.912733505	0.928320696
Smad2	chr18	autosomes	LSK- and Lin-	8.627189606	8.093656306	9.318008338	8.525034563	0.938156767	0.914898791	0.926527779
8030462N17Rik	chr18	autosomes	LSK- and Lin-	11.35181028	10.0072665	14.49620169	11.60582759	0.881556884	0.800611625	0.841084255
Pard6g	chr18	autosomes	LSK- and Lin-	2.643507228	1.5353416	1.391910704	1.162131751	0.580797202	0.834918324	0.707857763
Rttn	chr18	autosomes	LSK- and Lin-	4.724067966	3.833450436	5.004063359	4.574971469	0.811472329	0.914251308	0.862861818
