Column1	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	seqnames	start	end	width	strand	source	type	score	phase	gene_id	transcript_id	exon_number	exon_id
9886	RAB3GAP2	1786.347953	-0.243061254	0.114489778	-2.122995235	0.033754251	0.118125727	chr1	220148293	220272453	124161	-	refGene	transcript	NA	NA	RAB3GAP2	NM_012414	NA	NA
9887	ZNHIT3	994.7889784	-0.505532476	0.169025695	-2.990861692	0.002781915	0.015866094	chr17	36486681	36495821	9141	+	refGene	transcript	NA	NA	ZNHIT3	NM_004773	NA	NA
9888	MED1	1819.922382	0.479898239	0.134067237	3.579534054	0.000344207	0.002668051	chr17	39404285	39451263	46979	-	refGene	transcript	NA	NA	MED1	NM_004774	NA	NA
9889	LOC284241	10.15397155	1.225226562	0.759823705	1.612514264	0.106850079	0.270956151	chr18	79638928	79679745	40818	-	refGene	transcript	NA	NA	LOC284241	NR_136643	NA	NA
9890	LTA	24.61692621	1.409772809	0.880679337	1.600778796	0.109425922	0.275311245	chr6	2913995	2916221	2227	+	refGene	transcript	NA	NA	LTA	NM_001159740	NA	NA
9891	CYTH2	951.1167528	-0.154584344	0.165561465	-0.933697607	0.3504599	0.58028234	chr19	48469369	48482314	12946	+	refGene	transcript	NA	NA	CYTH2	NM_004228	NA	NA
9892	FAM184B	5.798893912	0.656134861	0.835687072	0.785144204	0.432369025	0.654257196	chr4	17629306	17781621	152316	-	refGene	transcript	NA	NA	FAM184B	NM_015688	NA	NA
9893	RBFADN	19.04683744	-0.218586422	0.408477956	-0.535124159	0.592564005	0.781662054	chr18	80067256	80081304	14049	+	refGene	transcript	NA	NA	RBFADN	NR_103445	NA	NA
9894	PARD6G-AS1	210.4630344	0.175785139	0.274791726	0.639703172	0.522365593	0.73010231	chr18	80147924	80171733	23810	+	refGene	transcript	NA	NA	PARD6G-AS1	NR_028339	NA	NA
9895	ATP5F1B	14743.26736	-0.06567695	0.093510223	-0.702350485	0.482460617	0.699165084	chr12	56638175	56645984	7810	-	refGene	transcript	NA	NA	ATP5F1B	NM_001686	NA	NA
9896	KLF4	211.3045243	1.227529589	0.41961891	2.925343832	0.003440758	0.018925889	chr9	107484852	107489769	4918	-	refGene	transcript	NA	NA	KLF4	NM_004235	NA	NA
9897	WASH5P	512.282506	0.230694095	0.150663147	1.531191265	0.125722129	0.303031975	chr19	60951	70966	10016	-	refGene	transcript	NA	NA	WASH5P	NR_033266	NA	NA
9898	LINC01002	292.8154844	-0.153143497	0.233910089	-0.654710952	0.512653872	0.722587696	chr19	197016	202209	5194	-	refGene	transcript	NA	NA	LINC01002	NR_028324	NA	NA
9899	GPM6B	27.54372935	-1.467179899	0.331879572	-4.42082015	0.00000983	0.000111473	chrX	13770922	13938824	167903	-	refGene	transcript	NA	NA	GPM6B	NM_001318729	NA	NA
9900	CCDC47	3032.527606	0.1786613	0.141491829	1.262696941	0.206698114	0.421199043	chr17	63745256	63773597	28342	-	refGene	transcript	NA	NA	CCDC47	NM_020198	NA	NA
9901	SYNE4	575.0671179	0.754765815	0.157248179	4.799838189	0.00000159	0.0000211	chr19	36003307	36008813	5507	-	refGene	transcript	NA	NA	SYNE4	NM_001297735	NA	NA
9902	PLPPR3	117.330208	0.658731063	0.235207846	2.800633885	0.005100235	0.026187652	chr19	812488	821952	9465	-	refGene	transcript	NA	NA	PLPPR3	NM_024888	NA	NA
9903	RPS17	15996.16993	0.07392968	0.190445822	0.388192713	0.697873425	0.848856645	chr15	82536750	82540457	3708	-	refGene	transcript	NA	NA	RPS17	NM_001021	NA	NA
9904	NR2F6	1700.965436	-0.062571983	0.123534473	-0.506514349	0.612495619	0.795377566	chr19	17231885	17245342	13458	-	refGene	transcript	NA	NA	NR2F6	NM_005234	NA	NA
9905	CDK5R1	123.4269221	-0.381062537	0.295972217	-1.287494284	0.197922061	0.408328708	chr17	32486993	32491253	4261	+	refGene	transcript	NA	NA	CDK5R1	NM_003885	NA	NA
9906	KAT2B	310.7503764	0.035249785	0.165688887	0.212746829	0.831524439	0.920397411	chr3	20040446	20154404	113959	+	refGene	transcript	NA	NA	KAT2B	NM_003884	NA	NA
9907	HADHA	3625.779432	0.300082483	0.229789547	1.305901364	0.191586103	0.39930617	chr2	26190635	26244632	53998	-	refGene	transcript	NA	NA	HADHA	NM_000182	NA	NA
9908	MAPKAP1	1265.529152	0.128711891	0.123029021	1.0461913	0.295472719	0.524290296	chr9	125437394	125707234	269841	-	refGene	transcript	NA	NA	MAPKAP1	NM_001006620	NA	NA
9909	MUC15	486.6558678	1.155097431	0.373557686	3.092152761	0.001987106	0.011948675	chr11	26559032	26572263	13232	-	refGene	transcript	NA	NA	MUC15	NM_145650	NA	NA
9910	CIRBP-AS1	32.18024716	-0.186937262	0.592207428	-0.3156618	0.752259225	0.881701403	chr19	1267471	1270260	2790	-	refGene	transcript	NA	NA	CIRBP-AS1	NR_027271	NA	NA
9911	DTWD2	364.1890118	-0.670405255	0.264722502	-2.532483071	0.011325784	0.050671532	chr5	118836074	118988547	152474	-	refGene	transcript	NA	NA	DTWD2	NM_173666	NA	NA
9912	C3orf33	157.0673092	-0.301200694	0.245319334	-1.227790283	0.219525704	0.438075495	chr3	155762612	155806287	43676	-	refGene	transcript	NA	NA	C3orf33	NM_173657	NA	NA
9913	RNF149	1170.835235	-0.171024541	0.10190638	-1.678251551	0.093298002	0.246693836	chr2	101275601	101308701	33101	-	refGene	transcript	NA	NA	RNF149	NM_173647	NA	NA
9914	SLC25A41	9.205036911	0.967965112	0.634384586	1.525833278	0.127051391	0.305311653	chr19	6426037	6433763	7727	-	refGene	transcript	NA	NA	SLC25A41	NM_173637	NA	NA
9915	RTTN	291.8351447	-0.319283646	0.119984195	-2.661047532	0.007789796	0.037278366	chr18	70003053	70205687	202635	-	refGene	transcript	NA	NA	RTTN	NM_173630	NA	NA
9916	NCAM1	27.06282413	-2.45719053	0.394217377	-6.233085287	4.57E-10	1.08E-08	chr11	112961420	113278436	317017	+	refGene	transcript	NA	NA	NCAM1	NM_001242607	NA	NA
9917	CENPQ	210.9916332	-0.099557736	0.190509921	-0.522585572	0.601262683	0.788282703	chr6	49463370	49493107	29738	+	refGene	transcript	NA	NA	CENPQ	NM_018132	NA	NA
9918	DISP1	93.69156955	-0.778538615	0.287135051	-2.711402224	0.00669993	0.032839596	chr1	222815039	223005995	190957	+	refGene	transcript	NA	NA	DISP1	NM_032890	NA	NA
9919	ZSWIM1	294.79607	-0.294020829	0.186541761	-1.576166258	0.114987493	0.284704186	chr20	45881227	45885266	4040	+	refGene	transcript	NA	NA	ZSWIM1	NM_080603	NA	NA
9920	LOC100288123	5.170585187	-0.388123332	1.28421339	-0.302226511	0.762479396	0.887198866	chr19	1822089	1824545	2457	+	refGene	transcript	NA	NA	LOC100288123	NR_152847	NA	NA
9921	TOX	2.962959749	-1.148130346	0.965423463	-1.18925051	0.234341104	0.455822698	chr8	58805412	59119147	313736	-	refGene	transcript	NA	NA	TOX	NM_014729	NA	NA
9922	PNRC1	1629.308265	-0.809299889	0.186703433	-4.334681338	0.0000146	0.000159363	chr6	89080751	89085160	4410	+	refGene	transcript	NA	NA	PNRC1	NM_006813	NA	NA
9923	SQSTM1	3626.30584	0.054762809	0.140459545	0.389883141	0.696622961	0.848168445	chr5	179806393	179838077	31685	+	refGene	transcript	NA	NA	SQSTM1	NM_001142298	NA	NA
9924	HNRNPH2	26.27998192	-0.693996978	0.39572351	-1.753742096	0.079474709	0.220845799	chrX	101408222	101414129	5908	+	refGene	transcript	NA	NA	HNRNPH2	NM_019597	NA	NA
9925	SPCS3	5918.743701	0.880550428	0.194727397	4.521964751	0.00000613	0.0000724	chr4	176319966	176332245	12280	+	refGene	transcript	NA	NA	SPCS3	NM_021928	NA	NA
9926	LNX2	752.8886719	0.272595983	0.099370696	2.74322303	0.006083935	0.030242081	chr13	27545913	27620529	74617	-	refGene	transcript	NA	NA	LNX2	NM_153371	NA	NA
9927	SESN2	750.2172555	0.139213919	0.575272775	0.241996362	0.808782982	0.909432228	chr1	53162	76135	22974	+	refGene	transcript	NA	NA	SESN2	NM_031459	NA	NA
9928	NDUFA12	1025.952609	-0.341545638	0.147920161	-2.308986387	0.020944337	0.08233394	chr12	94971328	95003713	32386	-	refGene	transcript	NA	NA	NDUFA12	NM_001258338	NA	NA
9929	MYO1C	4517.194546	0.091579615	0.117897709	0.776771798	0.437293419	0.658932009	chr17	1464186	1485760	21575	-	refGene	transcript	NA	NA	MYO1C	NM_001080950	NA	NA
9930	FAM110B	27.52861736	-2.266582201	0.443795684	-5.107265084	0.000000327	0.000005	chr8	57994523	58149705	155183	+	refGene	transcript	NA	NA	FAM110B	NM_147189	NA	NA
9931	TRAF3IP2	207.2526867	-0.260247674	0.258971762	-1.004926839	0.31493208	0.544888247	chr6	111555381	111605878	50498	-	refGene	transcript	NA	NA	TRAF3IP2	NM_147200	NA	NA
9932	NCAPD2	2924.543758	0.307041581	0.164339688	1.868334938	0.0617154	0.183661728	chr12	6494102	6531955	37854	+	refGene	transcript	NA	NA	NCAPD2	NM_014865	NA	NA
9933	CACTIN-AS1	35.48593197	0.535497966	0.407447704	1.314274104	0.188753979	0.395413852	chr19	3607247	3613930	6684	+	refGene	transcript	NA	NA	CACTIN-AS1	NR_038865	NA	NA
9934	AIFM1	798.4393917	0.125015813	0.072668133	1.720366378	0.085365865	0.231635767	chrX	130129363	130165841	36479	-	refGene	transcript	NA	NA	AIFM1	NM_004208	NA	NA
9935	RNF11	1650.419472	0.096460039	0.077994927	1.2367476	0.216180801	0.434254466	chr1	51236273	51273447	37175	+	refGene	transcript	NA	NA	RNF11	NM_014372	NA	NA
9936	GPX1	20.63197131	-0.542561756	0.445029687	-1.21915857	0.222784013	0.442088699	chr3	49357176	49358353	1178	-	refGene	transcript	NA	NA	GPX1	NM_000581	NA	NA
9937	CCR5	121.3249494	4.395409627	0.796856438	5.515936643	3.47E-08	0.000000625	chr3	46370142	46376206	6065	+	refGene	transcript	NA	NA	CCR5	NM_000579	NA	NA
9938	PELO	836.2291191	-0.227376854	0.162908424	-1.395734169	0.162794561	0.359401304	chr5	52787916	52804044	16129	+	refGene	transcript	NA	NA	PELO	NM_015946	NA	NA
9939	PLEKHG4B	298.7651021	0.221034869	0.180642939	1.223600932	0.221102808	0.439995271	chr5	92168	189966	97799	+	refGene	transcript	NA	NA	PLEKHG4B	NM_052909	NA	NA
9940	TRMT2B	380.5835621	0.197171438	0.10453487	1.886178638	0.059270886	0.178428376	chrX	101009350	101052111	42762	-	refGene	transcript	NA	NA	TRMT2B	NM_024917	NA	NA
9941	AIF1L	1450.826441	0.418900151	0.105781431	3.960053723	0.0000749	0.000693801	chr9	131096531	131123144	26614	+	refGene	transcript	NA	NA	AIF1L	NM_031426	NA	NA
9942	ASB5	30.07657945	-3.861168942	1.066204628	-3.621414539	0.000292997	0.002325669	chr4	176213675	176269222	55548	-	refGene	transcript	NA	NA	ASB5	NM_080874	NA	NA
9943	TCEANC2	162.7744678	0.05218685	0.196422288	0.265687009	0.790480269	0.901334	chr1	54053608	54106079	52472	+	refGene	transcript	NA	NA	TCEANC2	NM_153035	NA	NA
9944	SNORD37	17.54515593	-0.135495912	0.453847672	-0.298549317	0.765283942	0.8888939	chr19	3982507	3982572	66	-	refGene	transcript	NA	NA	SNORD37	NR_002602	NA	NA
9945	DDX17	11231.29562	-0.115011669	0.118726087	-0.96871439	0.332687711	0.563045287	chr22	38483438	38506311	22874	-	refGene	transcript	NA	NA	DDX17	NM_006386	NA	NA
9946	SP4	294.6479313	-0.091770705	0.123594291	-0.742515728	0.457774926	0.677920587	chr7	21428083	21514822	86740	+	refGene	transcript	NA	NA	SP4	NM_003112	NA	NA
9947	PTPN21	207.1181475	-0.805361298	0.194131467	-4.148535587	0.0000335	0.00033701	chr14	88465778	88555007	89230	-	refGene	transcript	NA	NA	PTPN21	NM_007039	NA	NA
9948	IRS1	30.64758324	-2.992379533	0.590812415	-5.064855541	0.000000409	0.00000613	chr2	226731317	226798790	67474	-	refGene	transcript	NA	NA	IRS1	NM_005544	NA	NA
9949	LRP5	758.1312987	0.213239799	0.149754878	1.423925567	0.15446802	0.347208498	chr11	68312591	68449275	136685	+	refGene	transcript	NA	NA	LRP5	NM_002335	NA	NA
9950	PTPN13	982.0379347	1.009997001	0.100499323	10.04978914	9.21E-24	9.16E-22	chr4	86594315	86815159	220845	+	refGene	transcript	NA	NA	PTPN13	NM_006264	NA	NA
9951	MYO1E	872.366456	0.56788754	0.136145314	4.17118683	0.0000303	0.000307825	chr15	59132434	59372871	240438	-	refGene	transcript	NA	NA	MYO1E	NM_004998	NA	NA
9952	MIR4746	3.543049628	1.71454022	0.893080872	1.91980399	0.054882663	0.168988753	chr19	4445978	4446048	71	+	refGene	transcript	NA	NA	MIR4746	NR_039901	NA	NA
9953	ZBED1	1549.577457	-0.683346516	0.199493897	-3.425400609	0.000613894	0.004393541	chrX	2486435	2500976	14542	-	refGene	transcript	NA	NA	ZBED1	NM_004729	NA	NA
9954	ZC3H15	4286.653746	-0.379632408	0.120551076	-3.149141587	0.001637508	0.010104085	chr2	186486260	186509360	23101	+	refGene	transcript	NA	NA	ZC3H15	NM_018471	NA	NA
9955	DLEU2	227.7130288	-0.401493462	0.17925916	-2.239737498	0.02510797	0.094214776	chr13	50026695	50082041	55347	-	refGene	transcript	NA	NA	DLEU2	NR_152572	NA	NA
9956	SYT13	3.05878516	2.61137489	1.825468133	1.430523406	0.152566853	0.344605399	chr11	45240302	45286341	46040	-	refGene	transcript	NA	NA	SYT13	NM_001247987	NA	NA
9957	API5	3542.703814	-0.013546062	0.058042399	-0.233382183	0.815464647	0.912561833	chr11	43311996	43344529	32534	+	refGene	transcript	NA	NA	API5	NM_006595	NA	NA
9958	UCN2	15.97644482	2.963177427	1.399220754	2.117734044	0.034197598	0.119178337	chr3	48561718	48563781	2064	-	refGene	transcript	NA	NA	UCN2	NM_033199	NA	NA
9959	TIGD7	203.4969995	-0.783326178	0.203881315	-3.842069476	0.000122001	0.001070216	chr16	3298808	3305430	6623	-	refGene	transcript	NA	NA	TIGD7	NM_033208	NA	NA
9960	PALB2	401.0067637	-0.142755037	0.160666334	-0.888518669	0.374261818	0.602187484	chr16	23603165	23641310	38146	-	refGene	transcript	NA	NA	PALB2	NM_024675	NA	NA
9961	ZNF768	972.1656877	-0.19431037	0.141045726	-1.377640971	0.168314165	0.366976422	chr16	30524005	30526566	2562	-	refGene	transcript	NA	NA	ZNF768	NM_024671	NA	NA
9962	VPS37B	460.4174122	-0.179314041	0.1290164	-1.389854629	0.164573025	0.361828462	chr12	122865330	122896124	30795	-	refGene	transcript	NA	NA	VPS37B	NM_024667	NA	NA
9963	RIOK2	993.7844991	-0.356349101	0.173572221	-2.053030717	0.040069599	0.134280712	chr5	97166746	97183247	16502	-	refGene	transcript	NA	NA	RIOK2	NM_001159749	NA	NA
9964	FKBP9	1871.727066	-0.051040166	0.251567771	-0.202888334	0.839222313	0.924917693	chr7	32979474	33006931	27458	+	refGene	transcript	NA	NA	FKBP9	NM_001284343	NA	NA
9965	E2F8	566.910982	0.056799015	0.194537625	0.291969303	0.770310095	0.890876885	chr11	19224063	19240945	16883	-	refGene	transcript	NA	NA	E2F8	NM_024680	NA	NA
9966	ZNF605	620.9896463	0.50132799	0.150464335	3.331872565	0.000862637	0.005883173	chr12	132918306	132956306	38001	-	refGene	transcript	NA	NA	ZNF605	NM_183238	NA	NA
9967	GPC2	46.34199381	-1.042736212	0.444123544	-2.347851686	0.018882038	0.075997444	chr7	100169606	100177381	7776	-	refGene	transcript	NA	NA	GPC2	NM_152742	NA	NA
9968	CLEC4A	9.537745297	0.100952821	0.5235724	0.1928154	0.847103543	0.928633749	chr12	8123632	8138607	14976	+	refGene	transcript	NA	NA	CLEC4A	NM_194450	NA	NA
9969	PRSS36	29.72532092	0.514271674	0.313163038	1.642185098	0.10055165	0.260208703	chr16	31138926	31150066	11141	-	refGene	transcript	NA	NA	PRSS36	NM_001258290	NA	NA
9970	LOC100128568	11.55830175	-0.513504421	0.424646175	-1.209252436	0.226565878	0.446651996	chr19	5978403	6020363	41961	+	refGene	transcript	NA	NA	LOC100128568	NR_046376	NA	NA
9971	FUOM	311.8490057	3.905443004	0.346657474	11.26599971	1.93E-29	3.04E-27	chr10	133355158	133358019	2862	-	refGene	transcript	NA	NA	FUOM	NM_001301827	NA	NA
9972	ALKBH8	306.8845747	-0.309497962	0.239186121	-1.293962882	0.195678242	0.404988499	chr11	107502727	107565735	63009	-	refGene	transcript	NA	NA	ALKBH8	NM_001301010	NA	NA
9973	NIN	1855.79254	-0.273340299	0.141409509	-1.932969723	0.053239928	0.16524185	chr14	50719763	50831121	111359	-	refGene	transcript	NA	NA	NIN	NM_020921	NA	NA
9974	ST6GALNAC2	12.56304567	-0.944154677	0.68560642	-1.377108862	0.168478593	0.367237979	chr17	76565377	76585860	20484	-	refGene	transcript	NA	NA	ST6GALNAC2	NM_006456	NA	NA
9975	CDC40	1217.763855	-0.080261521	0.111266845	-0.721342651	0.470698722	0.689212081	chr6	110180427	110232230	51804	+	refGene	transcript	NA	NA	CDC40	NM_015891	NA	NA
9976	HBP1	697.4056218	-0.266902618	0.208546329	-1.279824104	0.200607004	0.412360773	chr7	14525	48044	33520	+	refGene	transcript	NA	NA	HBP1	NM_012257	NA	NA
9977	ZNF292	4287.576562	0.097471874	0.196052085	0.497173361	0.619066805	0.799448478	chr6	87155565	87265943	110379	+	refGene	transcript	NA	NA	ZNF292	NM_015021	NA	NA
9978	UXT	694.8458914	0.259939005	0.125538148	2.070597734	0.038396404	0.13007215	chrX	47651792	47659180	7389	-	refGene	transcript	NA	NA	UXT	NR_045559	NA	NA
9979	BZW1-AS1	2.767626817	-0.919311611	1.273180529	-0.722059119	0.470258131	0.688872278	chr2	200780495	200812170	31676	-	refGene	transcript	NA	NA	BZW1-AS1	NR_110275	NA	NA
9980	NEURL1B	232.1432468	0.78581296	0.288922643	2.719803996	0.006532062	0.032159942	chr5	172641263	172691530	50268	+	refGene	transcript	NA	NA	NEURL1B	NM_001308177	NA	NA
9981	GLT8D2	474.1664196	3.528413741	0.388171629	9.08982903	9.92E-20	6.91E-18	chr12	103988983	104064177	75195	-	refGene	transcript	NA	NA	GLT8D2	NM_001316967	NA	NA
9982	ZNF131	1222.250031	-0.104140004	0.148014744	-0.70357858	0.481695255	0.698782332	chr5	43121461	43176324	54864	+	refGene	transcript	NA	NA	ZNF131	NM_001330705	NA	NA
9983	SDHD	1768.410842	-0.19572821	0.158537218	-1.234588402	0.216983728	0.435045277	chr11	112086873	112095794	8922	+	refGene	transcript	NA	NA	SDHD	NM_001276503	NA	NA
9984	ACOT7	509.6287946	0.271356914	0.140737707	1.928103846	0.053842211	0.166516689	chr1	6264272	6385768	121497	-	refGene	transcript	NA	NA	ACOT7	NM_181864	NA	NA
9985	DNER	5.12466189	-2.466686357	1.277879132	-1.93029708	0.053570039	0.165954595	chr2	229357629	229714555	356927	-	refGene	transcript	NA	NA	DNER	NM_139072	NA	NA
9986	TEDC1	633.2493269	-0.119561657	0.194560426	-0.61452197	0.53887046	0.742559627	chr14	105491246	105499248	8003	+	refGene	transcript	NA	NA	TEDC1	NM_001367178	NA	NA
9987	LLGL1	725.8563112	0.461440818	0.151488937	3.04603641	0.002318798	0.013616032	chr17	951	5248	4298	+	refGene	transcript	NA	NA	LLGL1	NM_004140	NA	NA
9988	ZDHHC11B	147.6097263	-0.21090575	0.241900975	-0.871868128	0.383280323	0.61069011	chr5	710355	784729	74375	-	refGene	transcript	NA	NA	ZDHHC11B	NR_147096	NA	NA
9989	UBLCP1	750.8134106	-0.266695972	0.156421958	-1.704977842	0.088198557	0.237351542	chr5	159263290	159286034	22745	+	refGene	transcript	NA	NA	UBLCP1	NM_145049	NA	NA
9990	CRISPLD2	55.26287958	2.230979837	0.456270041	4.889604048	0.00000101	0.000014	chr16	84819985	84909508	89524	+	refGene	transcript	NA	NA	CRISPLD2	NM_031476	NA	NA
9991	CPE	909.8008667	0.021443854	0.119552328	0.179367936	0.857648806	0.933296858	chr4	165379008	165498547	119540	+	refGene	transcript	NA	NA	CPE	NM_001873	NA	NA
9992	CLEC4GP1	4.189475876	-0.929235373	0.770567631	-1.205910209	0.227852114	0.448749399	chr19	7787484	7791012	3529	+	refGene	transcript	NA	NA	CLEC4GP1	NR_002931	NA	NA
9993	TAB3	409.4104236	-0.429813945	0.157272632	-2.732922697	0.006277506	0.031120003	chrX	30827442	30889254	61813	-	refGene	transcript	NA	NA	TAB3	NM_152787	NA	NA
9994	PEBP1	3428.459228	0.26293197	0.108556452	2.422075928	0.015432126	0.064829057	chr12	118136124	118145584	9461	+	refGene	transcript	NA	NA	PEBP1	NM_002567	NA	NA
9995	ZNF654	1721.075279	0.299485434	0.166927663	1.79410308	0.072796718	0.207248566	chr3	88059255	88144660	85406	+	refGene	transcript	NA	NA	ZNF654	NM_001350134	NA	NA
9996	RRAGA	1452.32016	0.401676284	0.105896258	3.793111205	0.000148771	0.001269322	chr9	19049427	19051023	1597	+	refGene	transcript	NA	NA	RRAGA	NM_006570	NA	NA
9997	NDUFA7	663.5889143	0.48823669	0.152249861	3.206812048	0.001342147	0.00858953	chr19	8308603	8321413	12811	-	refGene	transcript	NA	NA	NDUFA7	NR_135539	NA	NA
9998	RAB11B-AS1	32.08078263	0.145759784	0.283439972	0.514252746	0.607075295	0.792200167	chr19	8374376	8390691	16316	-	refGene	transcript	NA	NA	RAB11B-AS1	NR_038237	NA	NA
9999	ZMAT2	1576.333872	-0.415077597	0.172183665	-2.41066769	0.015923349	0.066319185	chr5	140700447	140706686	6240	+	refGene	transcript	NA	NA	ZMAT2	NM_144723	NA	NA
10000	ADNP2	1113.551461	0.063150696	0.21298413	0.296504231	0.766845036	0.889194651	chr18	80109262	80140345	31084	+	refGene	transcript	NA	NA	ADNP2	NM_014913	NA	NA
10001	NT5DC3	467.3248846	0.083192285	0.126143238	0.659506496	0.509570576	0.720237962	chr12	103772310	103841234	68925	-	refGene	transcript	NA	NA	NT5DC3	NM_001031701	NA	NA
10002	GGA2	2107.716034	-0.03779946	0.120523393	-0.313627577	0.753803912	0.882635684	chr16	23463542	23510494	46953	-	refGene	transcript	NA	NA	GGA2	NM_015044	NA	NA
10003	TTBK2	423.0995561	-0.001899152	0.204773118	-0.009274422	0.992600188	0.997977351	chr15	42738730	42920778	182049	-	refGene	transcript	NA	NA	TTBK2	NM_173500	NA	NA
10004	CLCN3	3157.535038	-0.517450692	0.116346462	-4.447498295	0.00000869	0.0000992	chr4	169620578	169723671	103094	+	refGene	transcript	NA	NA	CLCN3	NM_173872	NA	NA
10005	TLR1	40.61692205	-0.820342763	0.373727911	-2.195026755	0.028161679	0.102438804	chr4	38796255	38804791	8537	-	refGene	transcript	NA	NA	TLR1	NM_003263	NA	NA
10006	HSPB1	11.549589	0.768940054	0.858191796	0.896000239	0.370252636	0.598418106	chr7	76302673	76304292	1620	+	refGene	transcript	NA	NA	HSPB1	NM_001540	NA	NA
10007	ZNF561-AS1	65.31840405	0.223818933	0.263176242	0.850452654	0.395073473	0.622460482	chr19	9621482	9634862	13381	+	refGene	transcript	NA	NA	ZNF561-AS1	NR_122038	NA	NA
10008	ZBTB42	164.4536023	1.104134233	0.217591888	5.074335461	0.000000389	0.00000587	chr14	104801101	104804711	3611	+	refGene	transcript	NA	NA	ZBTB42	NM_001137601	NA	NA
10009	ZNF812P	2.956818705	-0.411027546	1.288603819	-0.318971231	0.749748329	0.880336625	chr19	9688860	9700776	11917	-	refGene	transcript	NA	NA	ZNF812P	NR_146444	NA	NA
10010	ZNF846	72.66126644	-0.336710598	0.245522941	-1.371401782	0.170249742	0.369927025	chr19	9751993	9768738	16746	-	refGene	transcript	NA	NA	ZNF846	NR_148544	NA	NA
10011	LOC100505555	6.288572165	-3.251155882	0.87829522	-3.701666372	0.000214188	0.001750599	chr19	9787406	9793180	5775	-	refGene	transcript	NA	NA	LOC100505555	NR_148545	NA	NA
10012	CREBRF	237.9715872	-0.250415869	0.263278137	-0.951145707	0.341530415	0.572034009	chr5	173056352	173139282	82931	+	refGene	transcript	NA	NA	CREBRF	NM_153607	NA	NA
10013	SPG7	1817.019574	-0.022340931	0.173559252	-0.128722215	0.897577456	0.95425014	chr16	89508403	89557766	49364	+	refGene	transcript	NA	NA	SPG7	NM_003119	NA	NA
